# Model: wabs(mekal) for annuli spectra using Abund angr; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 2.0 keV
# Nh frozen = no; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                       ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
RBS_0797                    2202+7902   0.02   0.08  4.84  1.71  8.16  4.42  3.97  4.94  0.71  0.54  0.90   9.06e-04   8.37e-04   9.84e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.071   99.7   1.05    144
RBS_0797                    2202+7902   0.08   0.11  4.05  0.81  7.47  4.94  4.33  5.69  0.38  0.23  0.53   7.96e-04   7.25e-04   8.68e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.059   99.5   0.93    126
RBS_0797                    2202+7902   0.11   0.15  3.32  0.00  7.01  5.55  4.76  6.65  0.41  0.21  0.59   7.19e-04   6.56e-04   7.91e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.054   99.3   0.85    119
RBS_0797                    2202+7902   0.15   0.20  4.67  1.51  8.04  5.63  4.94  6.45  0.62  0.45  0.80   7.75e-04   7.06e-04   8.43e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.061   98.8   1.19    134
RBS_0797                    2202+7902   0.20   0.25  1.80  0.00  5.41  7.28  6.00  8.98  0.33  0.15  0.51   6.52e-04   5.95e-04   7.15e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.048   98.1   0.96    112
RBS_0797                    2202+7902   0.25   0.32  4.12  1.08  7.37  7.59  6.34  9.09  0.45  0.27  0.65   7.79e-04   7.13e-04   8.45e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.056   96.9   0.86    132
RBS_0797                    2202+7902   0.32   0.41  5.21  1.88  8.66  6.64  5.60  8.09  0.31  0.16  0.48   7.25e-04   6.62e-04   7.91e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.051   95.1   0.90    119
RBS_0797                    2202+7902   0.41   0.53  4.79  1.53  8.18  7.80  6.43  9.76  0.28  0.10  0.46   6.99e-04   6.41e-04   7.62e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.047   91.3   0.84    115
RBS_0797                    2202+7902   0.53   0.70  3.37  0.00  7.46  9.07  7.01 11.85  0.31  0.08  0.56   5.86e-04   5.31e-04   6.47e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.042   84.8   1.08    101
RBS_0797                    2202+7902   0.70   0.90  2.40  0.00  6.94 10.74  7.48 15.70  0.11  0.00  0.45   5.34e-04   4.80e-04   5.87e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.036   77.0   1.15     94
