# Model: wabs(mekal+mekal/b) for r5000 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_0068                  3250   0.00   2.13  4.60  0.00  0.00  9.53  8.26 11.20  0.40  0.18  0.63   4.28e-03   4.08e-03   4.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.423   87.9   0.99    131
ABELL_0521                   430   0.00   1.75  6.17  0.00  0.00  7.26  6.64  8.02  0.47  0.32  0.63   2.78e-03   2.68e-03   2.88e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.384   56.0   1.11    190
ABELL_0586                   530   0.00   2.70  4.71  0.00  0.00  6.57  6.08  7.13  0.46  0.32  0.61   7.85e-03   7.58e-03   8.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1710  0.886   89.1   0.87    188
ABELL_0644                  2211   0.00   5.14  6.31  0.00  0.00  7.71  7.53  7.89  0.43  0.39  0.48   3.63e-02   3.60e-02   3.67e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  4.513   93.2   1.26    422
ABELL_1201                  4216   0.00   2.32  1.85  0.00  0.00  5.50  5.17  5.88  0.40  0.29  0.51   3.78e-03   3.66e-03   3.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1688  0.564   53.1   1.09    227
ABELL_1651                  4185   0.00   4.47  2.02  0.00  0.00  6.34  6.06  6.63  0.46  0.37  0.55   2.20e-02   2.15e-02   2.24e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0840  2.781   92.6   1.11    316
ABELL_1758                  2213   0.00   1.78  1.09  0.00  0.00  9.64  9.00 10.37  0.45  0.35  0.57   3.80e-03   3.72e-03   3.88e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.522   68.3   1.03    294
ABELL_1795                  5289   0.00   6.23  1.22  0.00  0.00  5.40  5.30  5.50  0.40  0.37  0.43   6.11e-02   6.05e-02   6.16e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0625  7.615   94.7   1.30    412
ABELL_1942                  3290   0.00   1.68  2.75  0.00  0.00  5.02  4.64  5.44  0.39  0.25  0.53   1.20e-03   1.15e-03   1.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.116   79.1   1.00    164
ABELL_2069                  4965   0.00   3.50  1.97  0.00  0.00  6.33  6.01  6.68  0.25  0.17  0.33   5.15e-03   5.04e-03   5.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1160  0.550   78.2   1.15    345
