# Model: wabs(mekal) for r2500 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
2PIGG_J0011.5-2850          5797   0.00   6.65  2.18  0.00  0.00  6.33  5.70  7.07  0.26  0.16  0.37   1.12e-02   1.07e-02   1.17e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0753  0.502   72.5   0.95    273
ABELL_0514                  3578   0.00   6.26  3.14  0.00  0.00  4.60  4.10  5.24  0.39  0.23  0.57   3.80e-03   3.56e-03   4.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.159   56.8   0.99    285
ABELL_1995                   906   0.00   1.36  1.44  0.00  0.00  9.30  8.25 10.63  0.40  0.28  0.52   2.65e-03   2.56e-03   2.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3186  0.162   76.3   0.99    180
ABELL_2631                  3248   0.00   2.58  3.74  0.00  0.00  7.43  6.17  9.32  0.35  0.16  0.54   4.57e-03   4.26e-03   4.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2779  0.219   83.6   0.96     75
DLS_J0514-4904              4980   0.00   4.97  2.52  0.00  0.00  6.10  4.85  7.96  0.55  0.23  0.91   2.26e-03   2.03e-03   2.52e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0912  0.116   56.0   1.07    129
MACS_J0308.9+2645           3268   0.00   1.98 11.88  0.00  0.00 11.95 10.35 14.17  0.32  0.18  0.47   5.24e-03   5.06e-03   5.42e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3240  0.269   88.9   1.15    171
MACS_J2243.3-0935           3260   0.00   5.13  4.31  0.00  0.00  8.52  6.36 12.13  0.00  0.00  0.27   2.78e-03   2.60e-03   2.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1010  0.132   56.6   0.88    145
RX_J0232.2-4420             4993   0.00   2.30  2.53  0.00  0.00  9.24  8.15 10.74  0.40  0.27  0.54   6.63e-03   6.37e-03   6.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2836  0.338   88.4   1.17    159
RX_J0340-4542               6954   0.00   2.30  1.63  0.00  0.00  4.29  3.25  6.07  0.02  0.00  0.29   1.19e-03   1.02e-03   1.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2836  0.045   58.5   1.16     44
RX_J0528.9-3927             4994   0.00   2.73  2.36  0.00  0.00  9.10  7.78 11.11  0.20  0.06  0.34   5.46e-03   5.23e-03   5.71e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2632  0.271   86.0   1.15    137
RX_J2011.3-5725             4995   0.00   1.63  4.76  0.00  0.00  4.61  3.95  5.47  0.36  0.18  0.54   1.96e-03   1.80e-03   2.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2786  0.080   82.7   1.02     70
ZwCl_0848.5+3341            4205   0.00   1.67  1.12  0.00  0.00  7.40  5.14 12.33  0.46  0.03  0.94   1.00e-03   8.67e-04   1.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3706  0.062   40.6   1.24     32
