# Model: wabs(mekal) for inner50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 1.0; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1E0657_56              5356+3184+5361   0.19   0.19  6.53  0.00  0.00 12.15 11.16 13.41  0.33  0.22  0.44   3.09e-04   3.00e-04   3.16e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2960  0.029   98.3   1.00    244
1RXS_J2129.4-0741            3199+3595   0.13   0.13  4.36  0.00  0.00  6.63  4.69  9.60  0.26  0.00  1.13   2.05e-04   1.74e-04   2.32e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.013   98.1   0.10    261
2PIGG_J0011.5-2850          5797   0.00   0.61  2.18  0.00  0.00  5.08  4.70  5.53  0.51  0.33  0.72   7.83e-04   7.42e-04   8.28e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0753  0.102   94.9   1.19     48
2PIGG_J0311.8-2655          5799   0.00   0.73  1.46  0.00  0.00  3.88  3.47  4.59  0.80  0.49  1.73   1.64e-04   1.31e-04   1.81e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0618  0.023   77.4   1.23     23
2PIGG_J2227.0-3041          5798   0.00   0.62  1.11  0.00  0.00  2.03  1.98  2.09  0.56  0.48  0.64   2.28e-03   2.16e-03   2.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0729  0.279   98.0   1.38     95
3C_220.1                     839   0.00   0.12  1.91  0.00  0.00  7.01  5.83  8.58  0.13  0.00  0.36   6.05e-04   5.73e-04   6.38e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.057   97.8   1.00     29
3C_28.0                     3233   0.00   0.25  5.71  0.00  0.00  3.00  2.91  3.10  0.66  0.56  0.77   9.29e-04   8.88e-04   9.71e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.097   99.2   1.17    118
3C_295                      2254   0.00   0.14  1.35  0.00  0.00  4.21  4.02  4.41  0.72  0.61  0.85   5.80e-04   5.58e-04   5.99e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4641  0.049   99.5   1.61    109
3C_388                      5295   0.00   0.49  6.11  0.00  0.00  3.07  2.95  3.21  1.25  1.03  1.50   6.57e-04   6.09e-04   7.04e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0917  0.098   97.3   0.98     82
4C_55.16                    4940   0.00   0.22  4.00  0.00  0.00  3.34  3.28  3.40  0.77  0.71  0.83   1.40e-03   1.36e-03   1.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.196   98.1   1.07    185
ABELL_0013                  4945   0.00   0.50  2.03  0.00  0.00  5.77  5.39  6.23  0.66  0.49  0.86   3.61e-04   3.44e-04   3.75e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0940  0.064   75.9   0.96     79
ABELL_0068                  3250   0.00   0.21  4.60  0.00  0.00  7.81  5.82 13.21  0.71  0.00  1.87   2.59e-04   2.08e-04   3.05e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.026   97.8   0.87      7
ABELL_0119                  4180   0.00   1.00  3.30  0.00  0.00  5.43  4.76  6.19  0.53  0.06  1.16   7.26e-04   6.35e-04   8.20e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0442  0.098   88.4   0.64     28
ABELL_0168                  3203+3204   0.98   0.98  3.27  0.00  0.00  3.00  2.69  3.37  0.54  0.31  0.87   1.76e-04   1.56e-04   1.93e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0450  0.023   56.8   0.60     40
ABELL_0209                   3579+522   0.25   0.25  1.68  0.00  0.00  9.43  7.24 12.20  0.08  0.00  0.84   3.86e-04   3.36e-04   4.12e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2060  0.037   98.8   0.17    160
ABELL_0267                  3580+1448   0.23   0.23  2.74  0.00  0.00  6.92  6.08  8.07  0.75  0.36  1.21   3.32e-04   3.04e-04   3.64e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.037   97.7   0.22    171
ABELL_0370                   515   0.00   0.16  3.37  0.00  0.00  7.76  6.23 10.87  0.65  0.12  1.28   6.93e-05   6.12e-05   7.76e-05  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.009   90.3   0.80     17
ABELL_0383                  2321   0.00   0.26  4.07  0.00  0.00  3.14  3.03  3.23  0.91  0.80  1.03   1.81e-03   1.73e-03   1.88e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.318   98.4   1.37    119
