# Model: wabs(mekal+mekal/b) for r2500-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_0068                  3250   0.21   3.01  4.60  0.00  0.00  9.01  7.87 10.54  0.46  0.24  0.70   4.46e-03   4.26e-03   4.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.448   79.7   1.15    142
ABELL_0521                   430   0.21   2.48  6.17  0.00  0.00  7.03  6.50  7.62  0.39  0.27  0.52   4.13e-03   4.01e-03   4.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.557   49.5   1.10    237
ABELL_0586                   530   0.29   3.82  4.71  0.00  0.00  6.47  6.00  7.02  0.56  0.40  0.73   7.40e-03   7.12e-03   7.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1710  0.852   82.0   0.91    197
ABELL_0644                  2211   0.62   6.38  6.31  0.00  0.00  7.73  7.54  7.92  0.41  0.36  0.45   3.55e-02   3.52e-02   3.59e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  4.359   89.7   1.16    423
ABELL_1201                  4216   0.29   2.75  1.85  0.00  0.00  5.61  5.24  6.02  0.36  0.25  0.48   3.88e-03   3.76e-03   4.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1688  0.575   45.0   1.08    234
ABELL_1651                  4185   0.52   6.31  2.02  0.00  0.00  6.26  5.99  6.56  0.42  0.33  0.51   2.29e-02   2.24e-02   2.34e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0840  2.836   86.6   1.19    328
ABELL_1758                  2213   0.20   2.51  1.09  0.00  0.00 12.14 11.22 13.29  0.56  0.43  0.69   4.95e-03   4.84e-03   5.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.686   58.3   1.21    344
ABELL_1795                  5289   0.69   6.58  1.22  0.00  0.00  6.08  5.94  6.24  0.33  0.29  0.37   4.85e-02   4.80e-02   4.91e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0625  5.914   92.6   1.19    408
ABELL_1942                  3290   0.23   2.37  2.75  0.00  0.00  4.77  4.42  5.15  0.33  0.19  0.45   1.45e-03   1.39e-03   1.52e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.137   70.1   1.06    188
ABELL_2069                  4965   0.39   4.95  1.97  0.00  0.00  6.50  6.21  6.83  0.26  0.19  0.34   7.18e-03   7.05e-03   7.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1160  0.766   71.4   1.04    389
