# Model: wabs(mekal) for r2500 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
2PIGG_J0011.5-2850          5797   0.00   6.65  2.18  0.00  0.00  5.15  4.93  5.38  0.28  0.21  0.37   1.21e-02   1.18e-02   1.24e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0753  1.425   72.5   1.06    353
ABELL_0514                  3578   0.00   6.26  3.14  0.00  0.00  3.61  3.44  3.79  0.32  0.24  0.40   4.50e-03   4.35e-03   4.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.511   56.8   1.09    365
ABELL_1995                   906   0.00   1.36  1.44  0.00  0.00  8.21  7.66  8.83  0.39  0.29  0.50   2.75e-03   2.68e-03   2.81e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3186  0.378   76.3   1.07    236
ABELL_2631                  3248   0.00   2.58  3.74  0.00  0.00  7.04  6.24  8.03  0.35  0.18  0.53   4.63e-03   4.42e-03   4.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2779  0.431   83.6   0.97    131
DLS_J0514-4904              4980   0.00   4.97  2.52  0.00  0.00  4.74  4.28  5.25  0.36  0.17  0.58   2.66e-03   2.50e-03   2.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0912  0.326   56.0   1.03    207
MACS_J0308.9+2645           3268   0.00   1.98 11.88  0.00  0.00 10.70  9.69 11.88  0.31  0.18  0.44   5.38e-03   5.24e-03   5.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3240  0.457   88.9   1.06    227
MACS_J2243.3-0935           3260   0.00   5.13  4.31  0.00  0.00  4.48  4.07  4.94  0.09  0.00  0.24   3.46e-03   3.29e-03   3.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1010  0.372   56.6   1.18    222
RX_J0232.2-4420             4993   0.00   2.30  2.53  0.00  0.00  7.31  6.77  7.93  0.39  0.29  0.50   7.13e-03   6.94e-03   7.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2836  0.671   88.4   1.22    218
RX_J0340-4542               6954   0.00   2.30  1.63  0.00  0.00  3.69  3.14  4.37  0.00  0.00  0.09   1.34e-03   1.25e-03   1.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2836  0.105   58.5   1.38     79
RX_J0528.9-3927             4994   0.00   2.73  2.36  0.00  0.00  7.63  6.97  8.41  0.24  0.12  0.36   5.73e-03   5.56e-03   5.90e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2632  0.551   86.0   1.16    198
RX_J2011.3-5725             4995   0.00   1.63  4.76  0.00  0.00  4.02  3.73  4.36  0.44  0.29  0.61   2.08e-03   1.96e-03   2.20e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2786  0.182   82.7   0.94    129
ZwCl_0848.5+3341            4205   0.00   1.67  1.12  0.00  0.00  6.76  5.53  8.71  0.45  0.09  0.88   1.03e-03   9.30e-04   1.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3706  0.129   40.6   0.95     57
