# Cluster                  ObsID BgdCCD     ObsCts    DeepCts    Obs/Qui   Deep/Qui   Obs/Deep
1RXS_J2129.4-0741           3199      6     0.0933     0.0701     0.3367     0.2529     1.3316
MACS_J0011.7-1523           3261      6     0.0704     0.0701     0.2540     0.2529     1.0045
MACS_J0025.4-1222           3251      6     0.0775     0.0701     0.2795     0.2529     1.1053
MACS_J0025.4-1222           5010      6     0.0894     0.0701     0.3224     0.2529     1.2748
MACS_J0035.4-2015           3262      6     0.0753     0.0701     0.2716     0.2529     1.0739
MACS_J0047.3-0810           3263      6     0.0802     0.0701     0.2894     0.2529     1.1442
MACS_J0111.5+0855           3256      6     0.0725     0.0701     0.2615     0.2529     1.0342
MACS_J0140.0-0555           5013      6     0.0945     0.0701     0.3408     0.2529     1.3476
MACS_J0152.5-2852           3264      6     0.0756     0.0701     0.2726     0.2529     1.0778
MACS_J0159.0-3412           5818      6     0.1021     0.0701     0.3685     0.2529     1.4569
MACS_J0159.8-0849           3265      6     0.0781     0.0701     0.2817     0.2529     1.1140
MACS_J0257.1-2325           1654      6     0.1175     0.1194     0.3338     0.3393     0.9837
MACS_J0257.1-2325           3581      6     0.0815     0.0701     0.2940     0.2529     1.1627
MACS_J0257.6-2209           3267      6     0.0788     0.0701     0.2841     0.2529     1.1234
MACS_J0308.9+2645           3268      6     0.0856     0.0701     0.3090     0.2529     1.2217
MACS_J0326.8-0043           5810      6     0.1027     0.0701     0.3706     0.2529     1.4654
MACS_J0329.6-0211           3257      6     0.1129     0.0701     0.4072     0.2529     1.6101
MACS_J0329.7-0212           6108      6     0.1123     0.0701     0.4053     0.2529     1.6026
MACS_J0404.6+1109           3269      6     0.0794     0.0701     0.2866     0.2529     1.1332
MACS_J0417.5-1154           3270      6     0.0827     0.0701     0.2985     0.2529     1.1801
MACS_J0451.9+0006           5815      6     0.0832     0.0701     0.3003     0.2529     1.1873
MACS_J0455.2+0657           5812      6     0.0841     0.0701     0.3034     0.2529     1.1997
MACS_J0520.7-1328           3272      6     0.0791     0.0701     0.2854     0.2529     1.1285
MACS_J0553.460042           5813      6     0.0798     0.0701     0.2880     0.2529     1.1386
MACS_J0717.5+3745           1655      6     0.1358     0.1180     0.3358     0.2916     1.1514
MACS_J0717.5+3745           4200      6     0.0773     0.0701     0.2787     0.2529     1.1020
MACS_J0744.8+3927           3197      6     0.0835     0.0701     0.3012     0.2529     1.1910
MACS_J0744.8+3927           3585      6     0.0741     0.0701     0.2674     0.2529     1.0573
MACS_J0825.5+6157           3198      6     0.0766     0.0701     0.2762     0.2529     1.0920
MACS_J0911.2+1746           3587      6     0.0763     0.0701     0.2752     0.2529     1.0882
MACS_J1006.9+3200           5819      6     0.0857     0.0701     0.3091     0.2529     1.2222
MACS_J1105.7-1014           5817      6     0.0897     0.0701     0.3236     0.2529     1.2795
MACS_J1108.8+0906           3252      6     0.0796     0.0701     0.2873     0.2529     1.1359
MACS_J1108.8+0906           5009      6     0.0848     0.0701     0.3059     0.2529     1.2097
MACS_J1115.2+5320           3253      6     0.0786     0.0701     0.2836     0.2529     1.1215
MACS_J1115.2+5320           5008      6     0.0888     0.0701     0.3204     0.2529     1.2668
MACS_J1115.2+5320           5350      6     0.1275     0.0701     0.4600     0.2529     1.8191
MACS_J1131.8-1955           3276      6     0.0876     0.0701     0.3160     0.2529     1.2496
MACS_J1149.5+2223           1656      6     0.0743     0.0701     0.2680     0.2529     1.0595
MACS_J1149.5+2223           3589      6     0.0778     0.0701     0.2807     0.2529     1.1098
MACS_J1206.2-0847           3277      6     0.0741     0.0701     0.2671     0.2529     1.0563
MACS_J1226.8+2153           3590      6     0.0740     0.0701     0.2671     0.2529     1.0562
MACS_J1311.0-0310           3258      6     0.0741     0.0701     0.2674     0.2529     1.0572
MACS_J1359.1-1929           5811      6     0.0896     0.0701     0.3233     0.2529     1.2783
MACS_J1427.2+4407           6112      6     0.0811     0.0701     0.2926     0.2529     1.1569
MACS_J1542.0-2915           5820      6     0.0953     0.0701     0.3438     0.2529     1.3596
MACS_J1621.3+3810           3254      6     0.0848     0.0701     0.3058     0.2529     1.2093
MACS_J1621.6+3810           6172      6     0.0953     0.0701     0.3436     0.2529     1.3587
MACS_J1731.6+2252           3281      6     0.0739     0.0701     0.2665     0.2529     1.0540
MACS_J1824.3+4309           3255      6     0.0768     0.0701     0.2771     0.2529     1.0959
MACS_J2046.0-3430           5816      6     0.0986     0.0701     0.3558     0.2529     1.4068
MACS_J2049.9-3217           3283      6     0.0776     0.0701     0.2801     0.2529     1.1075
MACS_J2211.7-0349           3284      6     0.0744     0.0701     0.2683     0.2529     1.0609
MACS_J2214.9-1359           3259      6     0.0783     0.0701     0.2826     0.2529     1.1174
MACS_J2214.9-1359           5011      6     0.0750     0.0701     0.2704     0.2529     1.0691
MACS_J2243.3-0935           3260      6     0.0740     0.0701     0.2669     0.2529     1.0554
MACS_J2245.0+2637           3287      6     0.0837     0.0701     0.3018     0.2529     1.1934
MACS_J911.2+1746            5012      6     0.0824     0.0701     0.2971     0.2529     1.1749
RX_J0647.7+7015             3196      6     0.0827     0.0701     0.2982     0.2529     1.1793
RX_J1720.3+3536             6107      6     0.1072     0.0701     0.3869     0.2529     1.5298
RX_J1720.3+3536             7225      6     0.1080     0.0701     0.3895     0.2529     1.5400
