# Model: wabs(mekal) for r2500-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
2PIGG_J0011.5-2850          5797   0.85   6.65  2.18  0.00  0.00  5.15  4.91  5.40  0.26  0.18  0.35   1.07e-02   1.04e-02   1.09e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0753  1.246   70.3   1.09    346
ABELL_0514                  3578   0.89   6.26  3.14  0.00  0.00  3.60  3.42  3.78  0.30  0.22  0.39   4.43e-03   4.28e-03   4.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.500   56.6   1.08    363
ABELL_1995                   906   0.26   1.36  1.44  0.00  0.00  8.37  7.76  9.07  0.39  0.28  0.51   2.38e-03   2.32e-03   2.44e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3186  0.328   74.6   1.02    217
ABELL_2631                  3248   0.29   2.58  3.74  0.00  0.00  7.06  6.22  8.12  0.34  0.16  0.53   4.39e-03   4.19e-03   4.60e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2779  0.408   83.0   0.97    126
DLS_J0514-4904              4980   0.71   4.97  2.52  0.00  0.00  4.62  4.15  5.15  0.37  0.17  0.61   2.40e-03   2.24e-03   2.57e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0912  0.294   54.1   1.04    201
MACS_J0308.9+2645           3268   0.25   1.98 11.88  0.00  0.00 10.54  9.47 11.82  0.28  0.14  0.41   4.68e-03   4.54e-03   4.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3240  0.395   87.5   0.97    214
MACS_J2243.3-0935           3260   0.66   5.13  4.31  0.00  0.00  4.09  3.64  4.60  0.03  0.00  0.18   2.85e-03   2.68e-03   2.97e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1010  0.294   51.4   1.17    204
RX_J0232.2-4420             4993   0.28   2.30  2.53  0.00  0.00  7.83  7.15  8.60  0.36  0.23  0.48   5.61e-03   5.45e-03   5.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2836  0.528   85.9   1.13    200
RX_J0340-4542               6954   0.28   2.30  1.63  0.00  0.00  3.81  3.23  4.54  0.00  0.00  0.10   1.30e-03   1.21e-03   1.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2836  0.103   58.4   1.34     77
RX_J0528.9-3927             4994   0.30   2.73  2.36  0.00  0.00  7.89  7.13  8.85  0.27  0.13  0.41   4.67e-03   4.52e-03   4.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2632  0.452   83.6   0.92    184
RX_J2011.3-5725             4995   0.29   1.63  4.76  0.00  0.00  3.94  3.57  4.39  0.34  0.16  0.55   1.39e-03   1.28e-03   1.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2786  0.117   76.3   0.94     93
ZwCl_0848.5+3341            4205   0.24   1.67  1.12  0.00  0.00  6.83  5.50  9.01  0.56  0.11  1.10   8.60e-04   7.63e-04   9.57e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3706  0.109   37.8   0.82     53
