# Model: wabs(mekal) for r5000-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
2PIGG_J0011.5-2850          5797   0.85   4.71  2.18  0.00  0.00  5.25  4.98  5.54  0.23  0.15  0.32   8.30e-03   8.09e-03   8.52e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0753  0.980   78.8   1.08    295
2PIGG_J0311.8-2655          5799   1.02   4.67  1.46  0.00  0.00  3.35  3.13  3.60  0.33  0.22  0.46   2.23e-03   2.11e-03   2.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0618  0.263   51.3   1.03    259
ABELL_0013                  4945   0.70   4.02  2.03  0.00  0.00  6.84  6.48  7.20  0.55  0.43  0.65   3.60e-03   3.52e-03   3.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0940  0.607   56.2   1.14    361
ABELL_0119                  4180   1.39   7.97  3.30  0.00  0.00  5.86  5.59  6.14  0.44  0.34  0.54   1.79e-02   1.75e-02   1.84e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0442  2.250   75.6   0.98    348
ABELL_0514                  3578   0.89   4.43  3.14  0.00  0.00  3.85  3.60  4.12  0.29  0.18  0.41   2.29e-03   2.18e-03   2.39e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0720  0.268   58.5   1.00    265
ABELL_1995                   906   0.26   0.97  1.44  0.00  0.00  8.50  7.79  9.33  0.33  0.21  0.45   1.85e-03   1.80e-03   1.90e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3186  0.253   81.0   1.05    189
ABELL_2065                 31821   0.88   4.63  2.96  0.00  0.00  5.75  5.58  5.94  0.28  0.23  0.33   1.47e-02   1.45e-02   1.49e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0730  1.796   89.7   1.11    369
ABELL_2631                  3248   0.29   1.83  3.74  0.00  0.00  7.18  6.24  8.36  0.34  0.15  0.54   3.57e-03   3.40e-03   3.76e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2779  0.334   89.0   1.03     99
ABELL_3128                   893   1.01   4.41  1.59  0.00  0.00  3.04  2.83  3.27  0.33  0.23  0.46   3.26e-03   3.08e-03   3.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0624  0.397   64.8   1.05    186
DLS_J0514-4904              4980   0.71   3.52  2.52  0.00  0.00  4.94  4.39  5.55  0.35  0.12  0.62   1.74e-03   1.61e-03   1.87e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0912  0.213   63.1   0.86    152
MACS_J0308.9+2645           3268   0.25   1.40 11.88  0.00  0.00 10.64  9.50 12.02  0.37  0.22  0.52   3.86e-03   3.74e-03   3.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3240  0.331   92.2   0.96    188
MACS_J2243.3-0935           3260   0.66   3.63  4.31  0.00  0.00  5.15  4.61  5.80  0.05  0.00  0.22   2.44e-03   2.31e-03   2.54e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1010  0.270   66.0   1.38    171
MS_J1157.3+5531             4964   0.80   3.09  1.22  0.00  0.00  3.28  2.96  3.64  0.76  0.57  1.06   5.47e-04   5.04e-04   5.89e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0810  0.108   37.8   1.22    245
NGC_6338                    4194   2.16   7.87  2.60  0.00  0.00  2.34  2.27  2.42  0.24  0.21  0.28   7.45e-03   7.23e-03   7.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0280  0.789   54.6   1.06    421
RX_J0232.2-4420             4993   0.28   1.62  2.53  0.00  0.00  7.92  7.18  8.77  0.38  0.25  0.51   4.69e-03   4.54e-03   4.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2836  0.444   91.0   1.05    180
RX_J0340-4542               6954   0.28   1.62  1.63  0.00  0.00  3.32  2.71  4.14  0.00  0.00  0.16   8.46e-04   7.58e-04   9.14e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2836  0.063   62.4   1.31     46
RX_J0528.9-3927             4994   0.30   1.93  2.36  0.00  0.00  7.96  7.15  8.97  0.26  0.11  0.40   3.88e-03   3.75e-03   4.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2632  0.377   88.8   0.96    163
RX_J2011.3-5725             4995   0.29   1.16  4.76  0.00  0.00  4.10  3.71  4.57  0.41  0.21  0.65   1.16e-03   1.07e-03   1.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2786  0.101   84.9   0.95     73
ZwCl_0848.5+3341            4205   0.24   1.18  1.12  0.00  0.00  6.54  5.27  8.58  0.59  0.11  1.18   6.62e-04   5.79e-04   7.45e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3706  0.084   47.8   0.89     36
