# Cluster                  ObsID BgdCCD     ObsCts    DeepCts    Obs/Qui   Deep/Qui   Obs/Deep
1E0657_56                   3184     na     0.0627     0.0489     0.2263     0.1762     1.2840
1E0657_56                   5356     na     0.0506     0.0433     0.1873     0.1602     1.1690
1E0657_56                   5361     na     0.0583     0.0447     0.2102     0.1614     1.3022
1RXS_J2129.4-0741           3199     na     0.0923     0.0484     0.3329     0.1745     1.9080
1RXS_J2129.4-0741           3595     na     0.0476     0.0458     0.1719     0.1651     1.0410
3C_28.0                     3233     na     0.0480     0.0454     0.1732     0.1639     1.0563
3C_295                      2254     na     0.0467     0.0422     0.1686     0.1521     1.1085
3C_388                      5295     na     0.0451     0.0455     0.1627     0.1640     0.9917
4C_55.16                    4940     na     0.0398     0.0399     0.0369     0.0371     0.9958
ABELL_0068                  3250     na     0.0703     0.0495     0.2537     0.1787     1.4193
ABELL_0085                   904     na     0.1030     0.0725     0.3015     0.2123     1.4202
ABELL_0133                  2203     na     0.0893     0.0657     0.0700     0.0515     1.3592
ABELL_0267                  3580     na     0.0662     0.0455     0.2388     0.1642     1.4540
ABELL_0370                   515     na     0.0885     0.0846     0.0614     0.0587     1.0458
ABELL_0383                  2321     na     0.0612     0.0673     0.0480     0.0528     0.9103
ABELL_0399                  3230     na     0.0548     0.0407     0.2048     0.1521     1.3467
ABELL_0478                  1669     na     0.0881     0.0633     0.0668     0.0480     1.3922
ABELL_0478                  6102     na     0.0774     0.0470     0.2791     0.1694     1.6470
ABELL_0496                  3361     na     0.1272     0.0403     0.1181     0.0375     3.1538
ABELL_0520                  4215     na     0.0582     0.0459     0.2100     0.1655     1.2687
ABELL_0521                   430     na     0.0801     0.0514     0.0629     0.0403     1.5581
ABELL_0576                  3289     na     0.0840     0.0402     0.0780     0.0373     2.0889
ABELL_0586                   530     na     0.1020     0.0750     0.2897     0.2132     1.3587
ABELL_0611                  3194     na     0.0405     0.0412     0.0376     0.0382     0.9843
ABELL_0644                  2211     na     0.0635     0.0455     0.2291     0.1640     1.3969
ABELL_0665                  3586     na     0.0507     0.0455     0.1828     0.1641     1.1135
ABELL_0697                  4217     na     0.0456     0.0463     0.1645     0.1671     0.9843
ABELL_0773                  5006     na     0.0523     0.0476     0.1885     0.1716     1.0986
ABELL_0781                   534     na     0.0745     0.0731     0.2117     0.2079     1.0184
ABELL_0907                  3185     na     0.0419     0.0425     0.1511     0.1533     0.9857
ABELL_0963                   903     na     0.0729     0.0706     0.0572     0.0554     1.0328
ABELL_1060                  2220     na     0.2025     0.0430     0.7307     0.1550     4.7143
ABELL_1063S                 4966     na     0.0462     0.0455     0.1667     0.1643     1.0148
ABELL_1068                  1652     na     0.0691     0.0667     0.0524     0.0507     1.0348
ABELL_1201                  4216     na     0.0604     0.0409     0.0560     0.0379     1.4777
ABELL_1204                  2205     na     0.0503     0.0428     0.1815     0.1545     1.1749
ABELL_1361                  2200     na     0.0824     0.0738     0.0646     0.0579     1.1163
ABELL_1413                  5003     na     0.0586     0.0447     0.2169     0.1657     1.3090
ABELL_1423                   538     na     0.0829     0.0760     0.2357     0.2161     1.0909
ABELL_1650                  4178     na     0.0657     0.0443     0.0610     0.0411     1.4848
ABELL_1651                  4185     na     0.0623     0.0483     0.2248     0.1742     1.2906
ABELL_1664                  1648     na     0.0546     0.0457     0.0507     0.0424     1.1941
ABELL_1689                  5004     na     0.0505     0.0444     0.1820     0.1603     1.1360
ABELL_1758                  2213     na     0.0728     0.0392     0.0676     0.0364     1.8556
ABELL_1763                  3591     na     0.0494     0.0449     0.1784     0.1621     1.1000
ABELL_1795                  5289     na     0.1864     0.1097     0.6724     0.3958     1.6991
ABELL_1835                   495     na     0.0988     0.0800     0.0686     0.0556     1.2353
ABELL_1914                  3593     na     0.0495     0.0471     0.1787     0.1699     1.0520
ABELL_1942                  3290     na     0.0600     0.0426     0.2223     0.1579     1.4078
ABELL_1991                  3193     na     0.0507     0.0357     0.0470     0.0332     1.4175
ABELL_2029                  4977     na     0.1171     0.0648     0.0889     0.0492     1.8059
ABELL_2029                  6101     na     0.1224     0.0491     0.4417     0.1770     2.4958
ABELL_2034                  2204     na     0.0455     0.0396     0.1642     0.1427     1.1505
ABELL_2069                  4965     na     0.0580     0.0439     0.2147     0.1626     1.3203
ABELL_2104                   895     na     0.0850     0.0704     0.0667     0.0553     1.2065
ABELL_2111                   544     na     0.0818     0.0743     0.2324     0.2111     1.1012
ABELL_2124                  3238     na     0.0619     0.0361     0.0575     0.0335     1.7169
ABELL_2125                  2207     na     0.0423     0.0445     0.1525     0.1606     0.9491
ABELL_2147                  3211     na     0.1027     0.0472     0.3744     0.1721     2.1754
ABELL_2163                  1653     na     0.0679     0.0422     0.2474     0.1540     1.6068
ABELL_2199                   497     na     0.2201     0.0682     0.1727     0.0535     3.2272
ABELL_2204                   499     na     0.1181     0.0652     0.0927     0.0512     1.8115
ABELL_2204                  6104     na     0.1219     0.0501     0.4396     0.1806     2.4345
ABELL_2218                  1666     na     0.0604     0.0445     0.2257     0.1662     1.3579
ABELL_2219                   896     na     0.0847     0.0709     0.0665     0.0556     1.1944
ABELL_2244                  4179     na     0.0780     0.0435     0.0725     0.0404     1.7953
ABELL_2255                   894     na     0.0834     0.0688     0.2369     0.1955     1.2118
ABELL_2259                  3245     na     0.0494     0.0502     0.1780     0.1811     0.9831
ABELL_2261                  5007     na     0.0479     0.0463     0.1729     0.1670     1.0353
ABELL_2294                  3246     na     0.0707     0.0490     0.2551     0.1769     1.4416
ABELL_2319                  3231     na     0.1802     0.0474     0.6571     0.1728     3.8016
ABELL_2384                  4202     na     0.0572     0.0459     0.2063     0.1656     1.2455
ABELL_2390                  4193     na     0.0440     0.0380     0.0409     0.0353     1.1592
ABELL_2409                  3247     na     0.0540     0.0480     0.1949     0.1733     1.1241
ABELL_2537                  4962     na     0.0416     0.0403     0.0386     0.0374     1.0330
ABELL_2550                  2225     na     0.0478     0.0426     0.0444     0.0395     1.1230
ABELL_2554                  1696     na     0.0670     0.0379     0.0622     0.0352     1.7683
ABELL_2556                  2226     na     0.0574     0.0420     0.0533     0.0390     1.3656
ABELL_2589                  3210     na     0.0707     0.0473     0.0656     0.0439     1.4938
ABELL_2597                   922     na     0.0704     0.0641     0.0552     0.0503     1.0984
ABELL_2626                  3192     na     0.0578     0.0445     0.0537     0.0413     1.3000
ABELL_2634                  4816     na     0.1094     0.0345     0.1015     0.0320     3.1716
ABELL_2667                  2214     na     0.0544     0.0450     0.0505     0.0418     1.2073
ABELL_2670                  4959     na     0.0563     0.0448     0.2030     0.1617     1.2559
ABELL_2744                  2212     na     0.0435     0.0406     0.0404     0.0376     1.0721
ABELL_3112                  2516     na     0.0686     0.0429     0.0637     0.0399     1.5968
ABELL_3158                  3201     na     0.0992     0.0462     0.3578     0.1667     2.1466
ABELL_3266                   899     na     0.0924     0.0717     0.2641     0.2050     1.2882
ABELL_3558                  1646     na     0.1781     0.0404     0.1653     0.0375     4.4081
ABELL_3562                  4167     na     0.1359     0.0458     0.5034     0.1698     2.9651
ABELL_3571                  4203     na     0.1711     0.0358     0.1588     0.0332     4.7842
ABELL_3667                  5751     na     0.3761     0.0435     1.3567     0.1570     8.6414
ABELL_4038                  4992     na     0.1104     0.0475     0.4090     0.1758     2.3274
AC_114                      1562     na     0.0688     0.0695     0.0540     0.0545     0.9903
CL_0024+17                   929     na     0.0797     0.0623     0.0626     0.0489     1.2795
CL_1221+4918                1662     na     0.0497     0.0482     0.1794     0.1739     1.0314
CL_J0152-1357                913     na     0.0711     0.0694     0.2020     0.1973     1.0236
CL_J0542.8-4100              914     na     0.0748     0.0721     0.2124     0.2048     1.0374
CL_J0848+4456                927     na     0.0458     0.0687     0.1311     0.1966     0.6668
CL_J1113.1-2615              915     na     0.0780     0.0648     0.2217     0.1841     1.2045
CL_J1213+0253               4934     na     0.0588     0.0462     0.2120     0.1667     1.2717
CL_J1641+4001               3575     na     0.0469     0.0432     0.1693     0.1560     1.0852
CL_J2302.8+0844              918     na     0.0640     0.0662     0.1818     0.1882     0.9662
CYGNUS_A                     360     na     0.1891     0.0714     0.1484     0.0560     2.6479
ESO_3060170                 3189     na     0.0692     0.0487     0.2587     0.1821     1.4209
ESO_5520200                 3206     na     0.0638     0.0454     0.2302     0.1637     1.4062
EXO_0422-086                4183     na     0.0563     0.0465     0.2032     0.1678     1.2110
HERCULES_A                  1625     na     0.0785     0.0369     0.0728     0.0343     2.1249
HYDRA_A                     4970     na     0.0543     0.0386     0.0504     0.0359     1.4056
LYNX_E                      9271     na     0.0432     0.0656     0.1258     0.1909     0.6587
MACS_J0011.7-1523           6105     na     0.0593     0.0439     0.2139     0.1584     1.3501
MACS_J0025.4-1222           3251     na     0.0484     0.0467     0.1748     0.1685     1.0373
MACS_J0025.4-1222           5010     na     0.0540     0.0459     0.1947     0.1656     1.1760
MACS_J0159.8-0849           3265     na     0.0460     0.0455     0.1659     0.1643     1.0102
MACS_J0159.8-0849           6106     na     0.0471     0.0435     0.1699     0.1568     1.0832
MACS_J0242.5-2132           3266     na     0.0616     0.0476     0.2222     0.1716     1.2949
MACS_J0257.1-2325           1654     na     0.0724     0.0739     0.2056     0.2099     0.9795
MACS_J0257.1-2325           3581     na     0.0505     0.0475     0.1822     0.1715     1.0624
MACS_J0257.6-2209           3267     na     0.0509     0.0487     0.1835     0.1756     1.0447
MACS_J0329.6-0211           3257     na     0.0942     0.0454     0.3397     0.1638     2.0737
MACS_J0329.6-0211           3582     na     0.0569     0.0485     0.2052     0.1749     1.1735
MACS_J0329.6-0211           6108     na     0.0872     0.0437     0.3147     0.1577     1.9957
MACS_J0404.6+1109           3269     na     0.0479     0.0463     0.1729     0.1669     1.0359
MACS_J0417.5-1154           3270     na     0.0499     0.0454     0.1802     0.1640     1.0988
MACS_J0429.6-0253           3271     na     0.0585     0.0460     0.2110     0.1659     1.2718
MACS_J0451.9+0006           5815     na     0.0932     0.0490     0.3361     0.1767     1.9018
MACS_J0547.0-3904           3273     na     0.0449     0.0446     0.1620     0.1607     1.0078
MACS_J0717.5+3745           1655     na     0.1061     0.0669     0.2623     0.1653     1.5867
MACS_J0717.5+3745           4200     na     0.0566     0.0436     0.2041     0.1573     1.2977
MACS_J0744.8+3927           3197     na     0.0531     0.0460     0.1914     0.1660     1.1530
MACS_J0744.8+3927           3585     na     0.0504     0.0476     0.1819     0.1719     1.0581
MACS_J0744.8+3927           6111     na     0.0468     0.0444     0.1687     0.1603     1.0522
MACS_J0911.2+1746           3587     na     0.0422     0.0446     0.1524     0.1609     0.9473
MACS_J0949+1708             3274     na     0.0452     0.0485     0.1629     0.1749     0.9317
MACS_J1115.8+0129           3275     na     0.0539     0.0447     0.1944     0.1613     1.2049
MACS_J1131.8-1955           3276     na     0.0635     0.0481     0.2290     0.1736     1.3195
MACS_J1149.5+2223           1656     na     0.0542     0.0446     0.1956     0.1609     1.2160
MACS_J1149.5+2223           3589     na     0.0507     0.0458     0.1830     0.1652     1.1072
MACS_J1206.2-0847           3277     na     0.0533     0.0450     0.1922     0.1624     1.1838
MACS_J1226.8+2153           3590     na     0.0465     0.0494     0.1679     0.1781     0.9423
MACS_J1311.0-0310           3258     na     0.0545     0.0477     0.1967     0.1721     1.1429
MACS_J1311.0-0310           6110     na     0.0525     0.0440     0.1894     0.1586     1.1942
MACS_J1319+7003             3278     na     0.0863     0.0465     0.3114     0.1678     1.8554
MACS_J1427.6-2521           3279     na     0.0676     0.0475     0.2438     0.1713     1.4234
MACS_J1621.3+3810           3254     na     0.0583     0.0497     0.2103     0.1793     1.1728
MACS_J1621.3+3810           3594     na     0.1064     0.0491     0.3837     0.1772     2.1657
MACS_J1621.3+3810           6109     na     0.0481     0.0438     0.1735     0.1581     1.0972
MACS_J1621.3+3810           6172     na     0.0478     0.0443     0.1724     0.1596     1.0797
MACS_J1931.8-2634           3282     na     0.0949     0.0475     0.3423     0.1713     1.9986
MACS_J2211.7-0349           3284     na     0.0502     0.0460     0.1810     0.1658     1.0917
MACS_J2214.9-1359           3259     na     0.0552     0.0469     0.1990     0.1693     1.1752
MACS_J2214.9-1359           5011     na     0.0629     0.0482     0.2269     0.1739     1.3048
MACS_J2228+2036             3285     na     0.0458     0.0485     0.1652     0.1750     0.9441
MACS_J2229.7-2755           3286     na     0.0542     0.0434     0.1956     0.1566     1.2489
MACS_J2245.0+2637           3287     na     0.0595     0.0470     0.2147     0.1695     1.2668
MACS_J2311+0338             3288     na     0.1245     0.0468     0.4491     0.1687     2.6621
MKW_04                      3234     na     0.0983     0.0424     0.0913     0.0394     2.3196
MS_0016.9+1609               520     na     0.0735     0.0753     0.2088     0.2139     0.9760
MS_0302.7+1658               525     na     0.0698     0.0737     0.1983     0.2093     0.9475
MS_0440.5+0204              4196     na     0.0650     0.0410     0.0603     0.0381     1.5846
MS_0451.6-0305               902     na     0.0706     0.0701     0.0554     0.0550     1.0083
MS_0735.6+7421              4197     na     0.0413     0.0404     0.0383     0.0375     1.0216
MS_0839.8+2938              2224     na     0.1384     0.0651     0.1050     0.0494     2.1262
MS_0906.5+1110               924     na     0.0720     0.0701     0.2046     0.1992     1.0269
MS_1006.0+1202               925     na     0.0700     0.0671     0.1988     0.1908     1.0421
MS_1008.1-1224               926     na     0.0892     0.0669     0.2534     0.1901     1.3328
MS_1054.5-0321               512     na     0.0701     0.0667     0.0550     0.0523     1.0516
MS_1455.0+2232              4192     na     0.0509     0.0426     0.1837     0.1537     1.1954
MS_1621.5+2640               546     na     0.0853     0.0733     0.2423     0.2083     1.1631
MS_2053.7-0449              1667     na     0.0508     0.0425     0.1834     0.1534     1.1953
MS_2137.3-2353              4974     na     0.0441     0.0398     0.0409     0.0369     1.1082
OPHIUCHUS                   3200     na     0.5192     0.0641     0.3940     0.0486     8.1026
PKS_0745-191                 508     na     0.0811     0.0651     0.0637     0.0511     1.2465
PKS_0745-191                6103     na     0.0578     0.0464     0.2085     0.1672     1.2471
RBS_0797                    2202     na     0.0861     0.0755     0.2447     0.2145     1.1412
