# Model: wabs(mekal) for r5000-50 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.01   1.20  4.36  0.00  0.00 11.20  8.72 15.19  0.52  0.52  0.52   1.60e-03   1.52e-03   1.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.081   88.7   1.08     55
3C_220.1                     839   0.01   1.03  1.91  0.00  0.00  7.96  3.66 29.50  0.30  0.30  0.30   2.66e-04   2.21e-04   3.52e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.015   64.9   0.96     15
3C_28.0                     3233   0.02   1.63  5.71  0.00  0.00  6.92  6.25  7.73  0.12  0.12  0.12   2.71e-03   2.62e-03   2.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.125   91.3   0.86    169
4C_55.16                    4940   0.02   1.43  4.00  0.00  0.00  5.57  5.22  5.97  0.29  0.29  0.29   2.76e-03   2.69e-03   2.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.141   71.4   0.92    224
ABELL_0068                  3250   0.02   2.13  4.60  0.00  0.00 10.47  8.21 13.90  0.30  0.30  0.30   4.06e-03   3.87e-03   4.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.207   89.2   1.10     73
ABELL_0133                  2203   0.07   2.57  1.56  0.00  0.00  4.55  4.24  4.92  0.64  0.64  0.64   6.87e-03   6.65e-03   7.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  0.347   77.3   0.99    233
ABELL_0267                  3580   0.02   1.89  2.74  0.00  0.00  8.56  7.23 10.37  0.26  0.26  0.26   3.58e-03   3.42e-03   3.75e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.178   90.9   1.28    113
ABELL_0370                   515   0.02   1.39  3.37  0.00  0.00 15.78 12.29 20.67  0.39  0.39  0.39   1.88e-03   1.84e-03   1.93e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.119   80.1   0.95    181
ABELL_0383                  2321   0.02   1.69  4.07  0.00  0.00  5.90  5.20  6.75  0.38  0.38  0.38   3.86e-03   3.68e-03   4.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.209   75.3   1.08    118
ABELL_0399                  3230   0.06   4.71 11.51  0.00  0.00  9.24  8.66  9.90  0.23  0.23  0.23   1.46e-02   1.44e-02   1.48e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  0.694   88.5   0.99    336
