# Model: wabs(mekal) for r500-50 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = no; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.01   3.79 1827.90 346.00 3414.91  1.58  1.00  3.56  0.04  0.00  0.16   1.73e-01   0.00e+00   4.93e+00  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.027   32.0   2.05     44
3C_28.0                     3233   0.02   5.13 239.61 161.16 315.38  3.20  2.75  3.84  0.15  0.10  0.20   1.76e-02   1.36e-02   2.28e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.203   62.1   0.85    275
CL_1221+4918                1662   0.01   3.16  0.00  0.00 100000000.00  1.88  0.95 10.28  0.44  0.00  2.96   2.66e-03   0.00e+00   8.74e-01  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7000  0.001    1.8   1.52     69
CL_1416+4446                 541   0.01   3.01 847.37 625.67 1128.31 79.90 56.70 79.90  0.82  0.00  2.71   3.34e-03   2.50e-03   4.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4000  0.044  100.0   4.52     41
CL_J0542.8-4100              914   0.01   3.17  0.00  0.00 2549.75  2.67  0.90  7.61  0.19  0.00  0.52   2.20e-03   0.00e+00   9.47e-01  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6300  0.006   48.1   0.96     57
CL_J1113.1-2615              915   0.01   3.10 2683.70 2446.78 2940.57 79.90 57.16 79.90  0.00  0.00  0.34   7.69e-03   6.98e-03   8.51e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.027  100.0   3.09     80
CL_J2302.8+0844              918   0.01   3.66 2776.00 2581.62 3051.82 79.90 60.37 79.90  0.51  0.00  1.61   1.12e-02   1.02e-02   1.24e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.041  100.0   3.54    112
MS_0016.9+1609               520   0.01   4.16 1411.70 858.20 1955.78  1.46  1.17  1.94  0.06  0.03  0.10   2.22e-01   0.00e+00   8.61e-01  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5410  0.038   52.8   1.37    173
MS_0302.7+1658               525   0.01   2.87  0.00  0.00 100000000.00  0.50  0.18  1.27 11.95  0.00 1000.00   5.85e-02   0.00e+00   5.27e+02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4240  0.003   37.5   0.87      5
MS_1137.5+6625               536   0.01   2.84 5937.20 5623.40 6235.00  8.17  6.80 10.10 1000.00 12.46 1000.00   1.52e-04   1.30e-04   8.70e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7820  0.026  100.0   3.21     84
