# Model: wabs(mekal) for r500-100 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 1.0; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
3C_28.0                     3233   0.05   5.13  5.71  0.00  0.00  5.64  5.50  5.79  0.12  0.12  0.12   7.41e-03   7.36e-03   7.46e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.676   55.4   1.20    389
CL_1221+4918                1662   0.02   3.16  1.44  0.00  0.00  3.69  3.32  4.13  0.30  0.30  0.30   6.22e-04   5.95e-04   6.59e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7000  0.026   -9.6   1.58    195
CL_J0542.8-4100              914   0.02   3.17  3.59  0.00  0.00  5.57  4.87  6.46  0.30  0.30  0.30   7.10e-04   6.79e-04   7.36e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6300  0.047   49.9   0.93    157
CL_J1113.1-2615              915   0.02   3.10  5.51  0.00  0.00 79.90 79.23 79.90  0.30  0.30  0.30   1.00e-03   9.89e-04   1.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.068  100.0   8.40    185
CL_J2302.8+0844              918   0.02   3.66  5.05  0.00  0.00 79.90 79.47 79.90  0.30  0.30  0.30   1.57e-03   1.55e-03   1.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.104  100.0   8.98    258
MS_0016.9+1609               520   0.02   4.16  4.06  0.00  0.00  6.97  6.69  7.27  0.30  0.30  0.30   3.41e-03   3.37e-03   3.45e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5410  0.235   54.5   1.12    331
MS_0302.7+1658               525   0.02   2.87 10.95  0.00  0.00  2.50  2.09  3.03  0.30  0.30  0.30   7.05e-04   6.43e-04   7.84e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4240  0.036   35.5   1.10     26
MS_1455.0+2232              4192   0.04   4.45  3.35  0.00  0.00  4.03  3.94  4.13  0.35  0.35  0.35   3.56e-03   3.53e-03   3.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2590  0.286   24.2   1.75    384
MS_1621.5+2640               546   0.02   4.16  3.59  0.00  0.00  4.80  4.38  5.27  0.30  0.30  0.30   1.54e-03   1.50e-03   1.58e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4260  0.121   51.3   1.08    199
MS_2053.7-0449              1667   0.02   4.04  5.16  0.00  0.00  1.56  1.31  1.90  0.31  0.31  0.31   3.14e-04   2.72e-04   3.63e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5830  0.000   22.5   1.84    141
RBS_0797                    2202   0.03   4.29  2.22  0.00  0.00  6.84  6.28  7.49  0.30  0.30  0.30   3.58e-03   3.51e-03   3.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.325   54.9   1.16    149
RX_J0647.7+7015             3584   0.02   3.84  5.18  0.00  0.00  8.58  7.57  9.93  0.30  0.30  0.30   2.01e-03   1.95e-03   2.07e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5840  0.128   -5.2   1.27    127
RX_J1347.5-1145             3592   0.02   4.81  4.89  0.00  0.00 10.55 10.16 10.98  0.30  0.30  0.30   7.54e-03   7.49e-03   7.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4510  0.573   54.1   1.20    396
RX_J1423.8+2404             1657   0.02   3.21  2.65  0.00  0.00  4.93  4.39  5.61  0.30  0.30  0.30   1.33e-03   1.28e-03   1.39e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.085   44.7   1.12     82
RX_J1532.9+3021             1665   0.03   4.01  2.21  0.00  0.00  5.26  4.87  5.71  0.30  0.30  0.30   3.63e-03   3.55e-03   3.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3450  0.300   57.6   0.80    129
RX_J1716.9+6708              548   0.02   3.50  3.71  0.00  0.00  3.42  2.86  4.08  0.30  0.30  0.30   5.53e-04   5.16e-04   6.13e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8100  0.023   41.5   0.92    172
RX_J1720.2+3536             3280   0.02   3.77  3.35  0.00  0.00  5.59  5.20  6.04  0.30  0.30  0.30   2.39e-03   2.34e-03   2.44e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3913  0.187   33.3   1.30    160
V_1121.0+2327               1660   0.02   3.21  1.30  0.00  0.00  2.41  2.16  2.71  0.30  0.30  0.30   4.13e-04   3.91e-04   4.43e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5600  0.015   25.1   1.67    170
