# Model: wabs(mekal) for r2500-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = no; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
MACS_J0159.8-0849           3265   0.01   1.64  0.00  0.00  2.17  9.47  8.22 10.80  0.31  0.16  0.47   3.62e-03   3.49e-03   3.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4050  0.315   90.6   1.06    151
MACS_J0257.6-2209           3267   0.02   1.92  2.06  0.00  5.53  8.00  6.76  9.78  0.30  0.13  0.46   2.61e-03   2.46e-03   2.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3224  0.245   84.5   1.13    146
MACS_J0404.6+1109           3269   0.02   1.58 11.24  4.40 18.28  6.45  4.95  9.04  0.22  0.00  0.45   1.11e-03   9.87e-04   1.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3548  0.087   73.7   0.85     68
MACS_J0417.5-1154           3270   0.01   1.26  0.40  0.00  3.83 13.34 10.47 16.80  0.37  0.13  0.63   4.37e-03   4.17e-03   4.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4400  0.373   94.8   1.05    131
MACS_J0451.9+0006           5815   0.01   1.31  1.21  0.00  9.39  7.29  5.14 10.04  0.54  0.20  0.94   1.34e-03   1.20e-03   1.58e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4300  0.116   83.8   1.24     38
MACS_J0825.5+6157           3198   0.01   1.56  0.00  0.00 30.13 45.99  6.64 79.90  0.24  0.00 28.78   2.04e-04   0.00e+00   2.62e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5420  0.013   35.7   0.56     14
MACS_J1131.8-1955           3276   0.02   2.13  0.00  0.00  2.40 10.57  8.92 12.57  0.42  0.21  0.63   4.26e-03   4.10e-03   4.46e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3070  0.422   87.4   0.96    158
MACS_J1206.2-0847           3277   0.01   1.53  1.36  0.00  3.81 11.67  9.92 14.07  0.34  0.19  0.49   4.51e-03   4.32e-03   4.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4400  0.374   93.1   0.94    190
MACS_J1226.8+2153           3590   0.02   1.53  0.00  0.00  3.80  4.42  3.56  5.59  0.21  0.00  0.59   7.13e-04   6.70e-04   8.20e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3700  0.052   67.9   1.01     32
MACS_J1311.0-0310           3258   0.01   1.17  0.00  0.00  4.98  7.65  6.01  9.68  0.41  0.12  0.72   1.26e-03   1.22e-03   1.41e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4940  0.100   86.6   0.94     51
MACS_J1824.3+4309           3255   0.01   0.96  0.00  0.00  5.44  6.42  4.08 12.32  0.42  0.00  1.28   3.44e-04   3.11e-04   4.05e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4870  0.026   71.9   1.42     13
MACS_J2211.7-0349           3284   0.02   2.67  5.25  2.99  7.47 11.71 10.01 14.13  0.13  0.00  0.28   6.65e-03   6.40e-03   6.88e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2700  0.620   88.4   1.25    220
MACS_J2245.0+2637           3287   0.02   1.68  4.28  0.75  8.02  6.28  5.45  7.33  0.61  0.42  0.81   2.85e-03   2.65e-03   3.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3040  0.274   88.1   0.94    130
