# Cluster                  ObsID BgdCCD     ObsCts    DeepCts    Obs/Qui   Deep/Qui   Obs/Deep
1RXS_J2129.4-0741           3199      6     0.3686     0.2114     1.3297     0.7625     1.7440
MACS_J0011.7-1523           3261      6     0.2134     0.2114     0.7698     0.7625     1.0097
MACS_J0025.4-1222           3251      6     0.2302     0.2114     0.8306     0.7625     1.0893
MACS_J0025.4-1222           5010      6     0.2735     0.2114     0.9867     0.7625     1.2941
MACS_J0035.4-2015           3262      6     0.2203     0.2114     0.7947     0.7625     1.0423
MACS_J0047.3-0810           3263      6     0.2341     0.2114     0.8444     0.7625     1.1075
MACS_J0111.5+0855           3256      6     0.2201     0.2114     0.7940     0.7625     1.0414
MACS_J0140.0-0555           5013      6     0.2570     0.2114     0.9271     0.7625     1.2159
MACS_J0152.5-2852           3264      6     0.2340     0.2114     0.8440     0.7625     1.1070
MACS_J0159.0-3412           5818      6     0.3217     0.2114     1.1605     0.7625     1.5220
MACS_J0159.8-0849           3265      6     0.2333     0.2114     0.8415     0.7625     1.1036
MACS_J0257.1-2325           1654      6     0.2987     0.2996     0.8488     0.8514     0.9969
MACS_J0257.1-2325           3581      6     0.2485     0.2114     0.8966     0.7625     1.1759
MACS_J0257.6-2209           3267      6     0.2549     0.2114     0.9197     0.7625     1.2062
MACS_J0308.9+2645           3268      6     0.2706     0.2114     0.9761     0.7625     1.2802
MACS_J0326.8-0043           5810      6     0.3191     0.2114     1.1511     0.7625     1.5097
MACS_J0329.6-0211           3257      6     0.3945     0.2114     1.4231     0.7625     1.8665
MACS_J0329.7-0212           6108      6     0.3934     0.2114     1.4190     0.7625     1.8611
MACS_J0404.6+1109           3269      6     0.2407     0.2114     0.8684     0.7625     1.1389
MACS_J0417.5-1154           3270      6     0.2515     0.2114     0.9074     0.7625     1.1901
MACS_J0451.9+0006           5815      6     0.3023     0.2114     1.0906     0.7625     1.4304
MACS_J0455.2+0657           5812      6     0.2635     0.2114     0.9505     0.7625     1.2466
MACS_J0520.7-1328           3272      6     0.2650     0.2114     0.9558     0.7625     1.2536
MACS_J0553.460042           5813      6     0.2498     0.2114     0.9011     0.7625     1.1818
MACS_J0717.5+3745           1655      6     0.3956     0.2881     0.9780     0.7123     1.3730
MACS_J0717.5+3745           4200      6     0.2488     0.2114     0.8975     0.7625     1.1771
MACS_J0744.8+3927           3197      6     0.2518     0.2114     0.9084     0.7625     1.1914
MACS_J0744.8+3927           3585      6     0.2544     0.2114     0.9177     0.7625     1.2036
MACS_J0825.5+6157           3198      6     0.2264     0.2114     0.8167     0.7625     1.0711
MACS_J0911.2+1746           3587      6     0.2227     0.2114     0.8033     0.7625     1.0535
MACS_J1006.9+3200           5819      6     0.2730     0.2114     0.9849     0.7625     1.2918
MACS_J1105.7-1014           5817      6     0.2697     0.2114     0.9729     0.7625     1.2760
MACS_J1108.8+0906           3252      6     0.2312     0.2114     0.8340     0.7625     1.0939
MACS_J1108.8+0906           5009      6     0.2696     0.2114     0.9727     0.7625     1.2757
MACS_J1115.2+5320           3253      6     0.2285     0.2114     0.8242     0.7625     1.0810
MACS_J1115.2+5320           5008      6     0.2625     0.2114     0.9468     0.7625     1.2418
MACS_J1115.2+5320           5350      6     0.4425     0.2114     1.5962     0.7625     2.0935
MACS_J1131.8-1955           3276      6     0.2872     0.2114     1.0361     0.7625     1.3589
MACS_J1149.5+2223           1656      6     0.2475     0.2114     0.8928     0.7625     1.1709
MACS_J1149.5+2223           3589      6     0.2521     0.2114     0.9094     0.7625     1.1927
MACS_J1206.2-0847           3277      6     0.2466     0.2114     0.8895     0.7625     1.1667
MACS_J1226.8+2153           3590      6     0.2221     0.2114     0.8013     0.7625     1.0510
MACS_J1311.0-0310           3258      6     0.2437     0.2114     0.8793     0.7625     1.1532
MACS_J1359.1-1929           5811      6     0.2856     0.2114     1.0304     0.7625     1.3515
MACS_J1427.2+4407           6112      6     0.2562     0.2114     0.9242     0.7625     1.2121
MACS_J1542.0-2915           5820      6     0.3272     0.2114     1.1802     0.7625     1.5479
MACS_J1621.3+3810           3254      6     0.2399     0.2114     0.8656     0.7625     1.1353
MACS_J1621.6+3810           6172      6     0.2649     0.2114     0.9556     0.7625     1.2533
MACS_J1731.6+2252           3281      6     0.2330     0.2114     0.8404     0.7625     1.1023
MACS_J1824.3+4309           3255      6     0.2482     0.2114     0.8953     0.7625     1.1742
MACS_J2046.0-3430           5816      6     0.2996     0.2114     1.0808     0.7625     1.4175
MACS_J2049.9-3217           3283      6     0.2335     0.2114     0.8424     0.7625     1.1048
MACS_J2211.7-0349           3284      6     0.2414     0.2114     0.8707     0.7625     1.1420
MACS_J2214.9-1359           3259      6     0.2462     0.2114     0.8883     0.7625     1.1651
MACS_J2214.9-1359           5011      6     0.2581     0.2114     0.9311     0.7625     1.2212
MACS_J2243.3-0935           3260      6     0.2644     0.2114     0.9538     0.7625     1.2509
MACS_J2245.0+2637           3287      6     0.2519     0.2114     0.9088     0.7625     1.1919
MACS_J911.2+1746            5012      6     0.2394     0.2114     0.8635     0.7625     1.1325
RX_J0647.7+7015             3196      6     0.2538     0.2114     0.9154     0.7625     1.2006
RX_J1720.3+3536             6107      6     0.5133     0.2114     1.8519     0.7625     2.4288
RX_J1720.3+3536             7225      6     0.4794     0.2114     1.7294     0.7625     2.2682
