# Model: wabs(mekal) for r500-50 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 1.0; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.01   3.79  4.36  0.00  0.00  6.06  5.28  7.01  0.52  0.52  0.52   2.15e-03   2.05e-03   2.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.094   24.9   1.65    107
3C_28.0                     3233   0.02   5.13  5.71  0.00  0.00  5.88  5.64  6.15  0.12  0.12  0.12   7.99e-03   7.84e-03   8.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.329   58.7   1.16    326
CL_1221+4918                1662   0.01   3.16  1.44  0.00  0.00  2.74  2.45  3.09  0.30  0.30  0.30   8.70e-04   8.06e-04   9.51e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7000  0.019   -7.5   1.53    164
CL_J0542.8-4100              914   0.01   3.17  3.59  0.00  0.00  6.06  5.09  7.37  0.30  0.30  0.30   7.77e-04   7.26e-04   8.25e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6300  0.034   50.7   0.92    125
CL_J1113.1-2615              915   0.01   3.10  5.51  0.00  0.00 79.90 79.27 79.90  0.30  0.30  0.30   1.06e-03   1.04e-03   1.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.057  100.0   8.14    163
CL_J2302.8+0844              918   0.01   3.66  5.05  0.00  0.00 79.90 79.50 79.90  0.30  0.30  0.30   1.60e-03   1.58e-03   1.62e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.086  100.0   9.09    227
MS_0016.9+1609               520   0.01   4.16  4.06  0.00  0.00  6.81  6.46  7.17  0.30  0.30  0.30   3.76e-03   3.70e-03   3.83e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5410  0.164   56.2   1.16    298
MS_0302.7+1658               525   0.01   2.87 10.95  0.00  0.00  2.26  1.83  2.83  0.30  0.30  0.30   1.12e-03   9.19e-04   1.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4240  0.024   39.0   0.95     19
MS_1455.0+2232              4192   0.02   4.45  3.35  0.00  0.00  4.50  4.36  4.65  0.35  0.35  0.35   5.41e-03   5.32e-03   5.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2590  0.201   45.8   1.70    337
MS_1621.5+2640               546   0.01   4.16  3.59  0.00  0.00  6.04  5.23  7.08  0.30  0.30  0.30   1.52e-03   1.45e-03   1.61e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4260  0.068   51.9   1.06    151
MS_2053.7-0449              1667   0.01   4.04  5.16  0.00  0.00  0.55  0.40  0.75  0.31  0.31  0.31   3.87e-03   0.00e+00   1.16e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5830 -0.002   23.4   1.92    124
RBS_0797                    2202   0.02   4.29  2.22  0.00  0.00  6.62  6.07  7.33  0.30  0.30  0.30   5.68e-03   5.49e-03   5.86e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.264   64.9   1.05    123
RX_J0647.7+7015             3584   0.01   3.84  5.18  0.00  0.00  7.10  6.29  8.10  0.30  0.30  0.30   2.59e-03   2.48e-03   2.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5840  0.109    4.7   1.10    110
RX_J1347.5-1145             3592   0.01   4.81  4.89  0.00  0.00 11.87 11.34 12.42  0.30  0.30  0.30   1.02e-02   1.01e-02   1.02e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4510  0.502   62.9   1.25    358
RX_J1423.8+2404             1657   0.01   3.21  2.65  0.00  0.00  5.03  4.48  5.72  0.30  0.30  0.30   1.88e-03   1.77e-03   1.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.076   50.6   1.51     72
RX_J1532.9+3021             1665   0.02   4.01  2.21  0.00  0.00  5.63  5.15  6.20  0.30  0.30  0.30   5.53e-03   5.32e-03   5.76e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3450  0.243   66.7   0.97    103
RX_J1716.9+6708              548   0.01   3.50  3.71  0.00  0.00  3.61  3.00  4.42  0.30  0.30  0.30   6.52e-04   5.90e-04   7.34e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8100  0.019   42.3   0.90    151
RX_J1720.2+3536             3280   0.01   3.77  3.35  0.00  0.00  5.16  4.70  5.68  0.30  0.30  0.30   3.11e-03   2.98e-03   3.25e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3913  0.129   41.5   1.34    123
V_1121.0+2327               1660   0.01   3.21  1.30  0.00  0.00  1.67  1.42  1.98  0.30  0.30  0.30   6.40e-04   5.56e-04   7.65e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5600  0.007   25.8   1.75    136
