# Model: wabs(mekal) for r5000 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
MACS_J0159.8-0849           3265   0.00   1.16  2.01  0.00  0.00  6.99  6.40  7.69  0.39  0.27  0.51   4.49e-03   4.34e-03   4.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4050  0.381   95.8   1.27    160
MACS_J0257.6-2209           3267   0.00   1.36  2.02  0.00  0.00  7.80  7.04  8.73  0.47  0.31  0.65   2.58e-03   2.48e-03   2.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3224  0.250   91.5   1.00    145
MACS_J0404.6+1109           3269   0.00   1.12 14.96  0.00  0.00  7.33  5.91  9.52  0.13  0.00  0.36   8.58e-04   7.94e-04   9.18e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3548  0.064   80.6   0.99     50
MACS_J0417.5-1154           3270   0.00   0.89  5.37  0.00  0.00  8.13  7.24  9.24  0.33  0.19  0.47   4.78e-03   4.60e-03   4.97e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4400  0.380   97.3   1.11    130
MACS_J0451.9+0006           5815   0.00   0.93  7.65  0.00  0.00  6.21  5.02  7.99  0.41  0.13  0.73   1.34e-03   1.21e-03   1.46e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4300  0.101   90.0   1.20     35
MACS_J0825.5+6157           3198   0.00   1.10  4.16  0.00  0.00 12.40  9.62 16.65  0.32  0.00  0.66   1.40e-03   1.31e-03   1.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5420  0.103   88.1   1.11     64
MACS_J1131.8-1955           3276   0.00   1.50  4.49  0.00  0.00  8.89  7.84 10.20  0.53  0.34  0.73   3.66e-03   3.50e-03   3.81e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3070  0.353   91.9   0.98    139
MACS_J1206.2-0847           3277   0.00   1.08  4.15  0.00  0.00  9.62  8.74 10.70  0.31  0.19  0.43   4.37e-03   4.24e-03   4.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4400  0.349   96.2   0.98    186
MACS_J1226.8+2153           3590   0.00   1.08  1.82  0.00  0.00  4.74  3.92  5.87  0.29  0.00  0.67   7.23e-04   6.39e-04   8.20e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3700  0.053   80.7   0.98     31
MACS_J1311.0-0310           3258   0.00   0.83  2.18  0.00  0.00  6.17  5.34  7.25  0.47  0.23  0.72   1.59e-03   1.48e-03   1.70e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4940  0.119   93.8   1.05     57
MACS_J1824.3+4309           3255   0.00   0.68  4.52  0.00  0.00  3.14  2.53  4.09  1.53  0.39  7.63   2.97e-04   1.07e-04   4.26e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4870  0.024   82.0   1.22     12
MACS_J2211.7-0349           3284   0.00   1.89  5.86  0.00  0.00 11.13 10.06 12.46  0.17  0.04  0.30   7.12e-03   6.92e-03   7.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2700  0.665   94.0   1.28    220
MACS_J2245.0+2637           3287   0.00   1.19  5.50  0.00  0.00  5.67  5.24  6.17  0.64  0.48  0.83   3.45e-03   3.28e-03   3.61e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3040  0.327   94.5   1.02    137
