# Model: wabs(mekal) for r500-50 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.01   3.79  4.36  0.00  0.00  7.65  5.17 11.49  0.52  0.52  0.52   2.12e-03   1.78e-03   2.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.027   32.0   2.14     46
3C_28.0                     3233   0.02   5.13  5.71  0.00  0.00  5.86  5.31  6.54  0.12  0.12  0.12   8.45e-03   7.98e-03   8.94e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.203   62.1   0.95    277
CL_1221+4918                1662   0.01   3.16  1.44  0.00  0.00  1.72  1.17  3.44  0.30  0.30  0.30   4.18e-03   0.00e+00   2.07e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7000  0.001    1.8   1.48     71
CL_1416+4446                 541   0.01   3.01  1.24  0.00  0.00 79.90 65.16 79.90  0.30  0.30  0.30   1.90e-03   1.80e-03   2.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4000  0.044  100.0   5.81     43
CL_J0542.8-4100              914   0.01   3.17  3.59  0.00  0.00  2.87  1.11  8.11  0.30  0.30  0.30   1.71e-03   0.00e+00   3.25e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6300  0.006   48.1   0.93     59
CL_J1113.1-2615              915   0.01   3.10  5.51  0.00  0.00 79.90 76.22 79.90  0.30  0.30  0.30   1.78e-03   1.71e-03   1.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.027  100.0   8.76     82
CL_J2302.8+0844              918   0.01   3.66  5.05  0.00  0.00 79.90 77.35 79.90  0.30  0.30  0.30   2.76e-03   2.67e-03   2.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.041  100.0   9.38    114
MS_0016.9+1609               520   0.01   4.16  4.06  0.00  0.00  4.00  3.05  5.37  0.30  0.30  0.30   5.75e-03   4.27e-03   8.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5410  0.038   52.8   1.56    175
MS_0302.7+1658               525   0.01   2.87 10.95  0.00  0.00  0.50  0.08  1.70  0.30  0.30  0.30   1.19e+00   0.00e+00   3.68e+05  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4240  0.003   37.5   0.62      7
MS_1137.5+6625               536   0.01   2.84  1.18  0.00  0.00 79.89 75.56 79.90  0.30  0.30  0.30   2.27e-03   2.19e-03   2.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7820  0.026  100.0   6.65     86
MS_1455.0+2232              4192   0.02   4.45  3.35  0.00  0.00  4.14  3.81  4.52  0.35  0.35  0.35   6.30e-03   5.87e-03   6.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2590  0.102   50.6   1.43    273
MS_1621.5+2640               546   0.01   4.16  3.59  0.00  0.00  8.11  4.89 19.52  0.30  0.30  0.30   1.58e-03   1.26e-03   2.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4260  0.028   56.5   1.09     84
MS_2053.7-0449              1667   0.01   4.04  5.16  0.00  0.00  1.06  0.08  4.30  0.31  0.31  0.31   1.09e-02   0.00e+00   3.70e+05  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5830 -0.002   32.6   1.16     65
RBS_0797                    2202   0.02   4.29  2.22  0.00  0.00  5.40  4.16  7.24  0.30  0.30  0.30   6.72e-03   5.63e-03   8.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.109   66.8   0.98     66
RX_J0647.7+7015             3584   0.01   3.84  5.18  0.00  0.00  6.18  3.99  9.26  0.30  0.30  0.30   3.35e-03   2.60e-03   5.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5840  0.030   14.9   0.91     45
