# Model: wabs(mekal) for r500-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 1.0; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.01   3.79  4.36  0.00  0.00  7.19  6.47  8.06  0.52  0.52  0.52   2.02e-03   1.97e-03   2.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.137   24.9   1.51    140
3C_28.0                     3233   0.02   5.13  5.71  0.00  0.00  5.33  5.20  5.46  0.12  0.12  0.12   8.40e-03   8.34e-03   8.46e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.763   58.7   1.21    393
CL_1221+4918                1662   0.01   3.16  1.44  0.00  0.00  3.76  3.40  4.17  0.30  0.30  0.30   6.86e-04   6.51e-04   7.16e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7000  0.029   -7.5   1.59    197
CL_J0542.8-4100              914   0.01   3.17  3.59  0.00  0.00  5.80  5.13  6.68  0.30  0.30  0.30   7.89e-04   7.57e-04   8.14e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6300  0.052   50.7   0.91    162
CL_J1113.1-2615              915   0.01   3.10  5.51  0.00  0.00 79.90 79.22 79.90  0.30  0.30  0.30   1.07e-03   1.06e-03   1.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.071  100.0   7.73    193
CL_J2302.8+0844              918   0.01   3.66  5.05  0.00  0.00 79.90 79.47 79.90  0.30  0.30  0.30   1.64e-03   1.62e-03   1.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.7300  0.107  100.0   8.68    259
MS_0016.9+1609               520   0.01   4.16  4.06  0.00  0.00  7.08  6.81  7.38  0.30  0.30  0.30   3.71e-03   3.67e-03   3.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5410  0.257   56.2   1.12    339
MS_0302.7+1658               525   0.01   2.87 10.95  0.00  0.00  2.89  2.44  3.51  0.30  0.30  0.30   8.25e-04   7.61e-04   9.08e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4240  0.047   39.0   1.29     29
MS_1455.0+2232              4192   0.02   4.45  3.35  0.00  0.00  4.21  4.14  4.28  0.35  0.35  0.35   5.67e-03   5.64e-03   5.71e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2590  0.465   45.8   1.70    398
MS_1621.5+2640               546   0.01   4.16  3.59  0.00  0.00  4.99  4.57  5.47  0.30  0.30  0.30   1.63e-03   1.59e-03   1.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4260  0.130   51.9   1.08    200
MS_2053.7-0449              1667   0.01   4.04  5.16  0.00  0.00  1.68  1.45  2.03  0.31  0.31  0.31   4.11e-04   3.58e-04   4.52e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5830  0.005   23.4   1.79    152
RBS_0797                    2202   0.02   4.29  2.22  0.00  0.00  6.53  6.15  6.96  0.30  0.30  0.30   5.79e-03   5.69e-03   5.88e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3540  0.519   64.9   1.07    177
RX_J0647.7+7015             3584   0.01   3.84  5.18  0.00  0.00  8.62  7.73  9.79  0.30  0.30  0.30   2.42e-03   2.36e-03   2.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5840  0.155    4.7   1.15    141
RX_J1347.5-1145             3592   0.01   4.81  4.89  0.00  0.00 11.27 10.90 11.65  0.30  0.30  0.30   1.03e-02   1.02e-02   1.03e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4510  0.784   62.9   1.20    405
RX_J1423.8+2404             1657   0.01   3.21  2.65  0.00  0.00  5.16  4.70  5.71  0.30  0.30  0.30   1.86e-03   1.79e-03   1.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5450  0.121   50.6   1.37     99
RX_J1532.9+3021             1665   0.02   4.01  2.21  0.00  0.00  5.21  4.92  5.52  0.30  0.30  0.30   5.78e-03   5.68e-03   5.89e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3450  0.483   66.7   0.87    156
RX_J1716.9+6708              548   0.01   3.50  3.71  0.00  0.00  3.89  3.33  4.59  0.30  0.30  0.30   6.34e-04   5.87e-04   6.76e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.8100  0.028   42.3   0.94    177
RX_J1720.2+3536             3280   0.01   3.77  3.35  0.00  0.00  5.53  5.20  5.90  0.30  0.30  0.30   3.06e-03   3.00e-03   3.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3913  0.240   41.5   1.38    174
V_1121.0+2327               1660   0.01   3.21  1.30  0.00  0.00  2.51  2.25  2.81  0.30  0.30  0.30   4.46e-04   4.23e-04   4.77e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5600  0.017   25.8   1.64    174
