# Model: wabs(mekal) for r2500-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.01   1.69  4.36  0.00  0.00  9.66  8.11 11.89  0.52  0.52  0.52   1.88e-03   1.81e-03   1.95e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.134   80.0   0.98     89
3C_220.1                     839   0.01   1.46  1.91  0.00  0.00  6.05  3.52 13.37  0.30  0.30  0.30   3.03e-04   2.68e-04   3.47e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.030   61.5   1.15     34
3C_28.0                     3233   0.02   2.30  5.71  0.00  0.00  5.71  5.43  6.02  0.12  0.12  0.12   4.01e-03   3.96e-03   4.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.388   87.0   1.04    284
3C_295                      2254   0.01   1.64  1.35  0.00  0.00  5.17  4.76  5.66  0.36  0.36  0.36   1.08e-03   1.06e-03   1.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4641  0.084   79.6   0.91    174
4C_55.16                    4940   0.02   2.02  4.00  0.00  0.00  4.95  4.78  5.14  0.29  0.29  0.29   3.29e-03   3.25e-03   3.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.414   58.3   0.97    318
ABELL_0068                  3250   0.02   3.01  4.60  0.00  0.00  9.10  7.90 10.69  0.30  0.30  0.30   4.59e-03   4.47e-03   4.71e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.448   79.7   1.16    143
ABELL_0133                  2203   0.07   2.57  1.56  0.00  0.00  4.37  4.26  4.49  0.64  0.64  0.64   7.09e-03   7.03e-03   7.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  1.412   78.0   0.99    315
ABELL_0267                  3580   0.02   2.67  2.74  0.00  0.00  7.28  6.65  8.05  0.26  0.26  0.26   4.35e-03   4.27e-03   4.44e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.430   83.3   1.20    195
ABELL_0370                   515   0.02   1.96  3.37  0.00  0.00 10.32  9.41 11.44  0.39  0.39  0.39   2.48e-03   2.45e-03   2.52e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.324   74.8   1.27    286
ABELL_0383                  2321   0.02   2.39  4.07  0.00  0.00  4.88  4.62  5.18  0.38  0.38  0.38   4.73e-03   4.66e-03   4.80e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.707   64.2   0.97    208
ABELL_0399                  3230   0.06   6.65 11.51  0.00  0.00  6.88  6.70  7.06  0.23  0.23  0.23   2.12e-02   2.11e-02   2.13e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  2.275   82.2   1.32    427
ABELL_0478                  1669   0.05   3.39 30.90  0.00  0.00  7.03  6.92  7.14  0.31  0.31  0.31   5.36e-02   5.34e-02   5.38e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  6.407   86.6   1.26    429
ABELL_0478                  6102   0.05   6.07 30.90  0.00  0.00  7.35  7.10  7.61  0.31  0.31  0.31   5.87e-02   5.83e-02   5.92e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  5.380   91.5   1.09    404
ABELL_0496                  3361   0.12   2.46  4.57  0.00  0.00  4.95  4.75  5.17  0.47  0.47  0.47   1.43e-02   1.42e-02   1.45e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0328  2.619   89.9   1.12    257
ABELL_0520                  4215   0.02   3.08  7.84  0.00  0.00  7.17  6.90  7.46  0.25  0.25  0.25   7.61e-03   7.54e-03   7.67e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.717   86.5   1.39    388
ABELL_0521                   430   0.02   2.48  6.17  0.00  0.00  7.14  6.57  7.79  0.19  0.19  0.19   4.29e-03   4.23e-03   4.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.557   49.5   1.13    238
ABELL_0576                  3289   0.11   3.91  5.57  0.00  0.00  4.45  4.32  4.58  0.46  0.46  0.46   9.47e-03   9.39e-03   9.55e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0385  1.612   60.9   0.91    341
ABELL_0586                   530   0.02   3.82  5.40  0.00  0.00  6.32  5.82  6.89  0.30  0.30  0.30   7.87e-03   7.72e-03   8.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1710  0.852   82.0   0.96    198
