# Model: wabs(mekal) for r2500 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
MACS_J0159.8-0849           3265   0.00   1.64  2.01  0.00  0.00  9.02  7.88 10.58  0.39  0.25  0.53   4.56e-03   4.36e-03   4.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4050  0.235   92.7   1.24    120
MACS_J0257.6-2209           3267   0.00   1.92  2.02  0.00  0.00  8.38  7.12 10.16  0.39  0.21  0.56   2.85e-03   2.69e-03   3.01e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3224  0.146   86.0   1.09    102
MACS_J0404.6+1109           3269   0.00   1.58 14.96  0.00  0.00  6.12  4.83  8.06  0.13  0.00  0.35   1.22e-03   1.09e-03   1.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3548  0.051   74.2   1.01     45
MACS_J0417.5-1154           3270   0.00   1.26  5.37  0.00  0.00 11.96  9.94 15.03  0.31  0.12  0.50   5.47e-03   5.21e-03   5.74e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4400  0.277   95.8   0.97    101
MACS_J0451.9+0006           5815   0.00   1.31  7.65  0.00  0.00  7.92  6.00 11.26  0.56  0.22  1.00   1.46e-03   1.29e-03   1.65e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4300  0.076   84.7   1.46     28
MACS_J0825.5+6157           3198   0.00   1.56  4.16  0.00  0.00 13.79  9.88 20.94  0.28  0.00  0.69   1.38e-03   1.26e-03   1.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5420  0.069   79.8   0.97     49
MACS_J1131.8-1955           3276   0.00   2.13  4.49  0.00  0.00 10.82  8.89 13.92  0.43  0.23  0.65   4.46e-03   4.24e-03   4.70e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3070  0.236   87.7   0.84    105
MACS_J1206.2-0847           3277   0.00   1.53  4.15  0.00  0.00 11.94 10.26 14.09  0.30  0.16  0.44   5.00e-03   4.83e-03   5.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4400  0.255   93.7   1.19    153
MACS_J1226.8+2153           3590   0.00   1.53  1.82  0.00  0.00  6.07  4.15 10.12  0.06  0.00  0.37   7.73e-04   6.59e-04   9.16e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3700  0.029   71.1   0.53     20
MACS_J1311.0-0310           3258   0.00   1.17  2.18  0.00  0.00  6.96  5.68  8.83  0.49  0.24  0.75   1.67e-03   1.52e-03   1.81e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4940  0.080   89.2   0.98     41
MACS_J1824.3+4309           3255   0.00   0.96  4.52  0.00  0.00  5.18  3.52  8.84  1.21  0.30  2.92   3.45e-04   2.48e-04   4.56e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4870  0.017   75.5   1.82      9
MACS_J2211.7-0349           3284   0.00   2.67  5.86  0.00  0.00 14.43 12.05 18.10  0.11  0.00  0.27   7.47e-03   7.34e-03   7.70e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2700  0.382   89.7   1.22    175
MACS_J2245.0+2637           3287   0.00   1.68  5.50  0.00  0.00  6.56  5.78  7.54  0.63  0.46  0.83   3.60e-03   3.38e-03   3.82e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3040  0.181   90.6   1.20     90
