# Model: wabs(mekal) for r5000-50 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.01   1.20  4.36  0.00  0.00 10.78  8.43 14.45  0.52  0.52  0.52   1.60e-03   1.51e-03   1.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.080   87.5   1.08     55
3C_220.1                     839   0.01   1.03  1.91  0.00  0.00  6.93  3.43 26.28  0.30  0.30  0.30   2.69e-04   2.18e-04   3.60e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.015   64.1   0.96     15
3C_28.0                     3233   0.02   1.63  5.71  0.00  0.00  6.75  6.10  7.53  0.12  0.12  0.12   2.72e-03   2.62e-03   2.83e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.124   90.5   0.85    169
3C_295                      2254   0.01   1.16  1.35  0.00  0.00  6.13  5.43  7.01  0.36  0.36  0.36   9.13e-04   8.71e-04   9.63e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4641  0.043   86.9   1.05    111
4C_55.16                    4940   0.02   1.43  4.00  0.00  0.00  5.56  5.21  5.95  0.29  0.29  0.29   2.76e-03   2.69e-03   2.85e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.141   71.1   0.92    224
ABELL_0068                  3250   0.02   2.13  4.60  0.00  0.00  9.76  7.79 12.97  0.30  0.30  0.30   4.03e-03   3.83e-03   4.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.204   87.3   1.11     73
ABELL_0133                  2203   0.07   2.57  1.56  0.00  0.00  4.62  4.30  4.99  0.64  0.64  0.64   6.86e-03   6.64e-03   7.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  0.348   78.0   0.99    233
ABELL_0267                  3580   0.02   1.89  2.74  0.00  0.00  8.13  6.92  9.82  0.26  0.26  0.26   3.57e-03   3.41e-03   3.75e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.176   89.6   1.28    113
ABELL_0370                   515   0.02   1.39  3.37  0.00  0.00 14.39 11.74 19.20  0.39  0.39  0.39   1.87e-03   1.82e-03   1.91e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.118   79.2   0.94    181
ABELL_0383                  2321   0.02   1.69  4.07  0.00  0.00  5.88  5.18  6.72  0.38  0.38  0.38   3.86e-03   3.68e-03   4.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.209   75.0   1.08    118
ABELL_0399                  3230   0.06   4.71 11.51  0.00  0.00  8.91  8.36  9.53  0.23  0.23  0.23   1.45e-02   1.43e-02   1.47e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  0.686   87.3   0.99    336
ABELL_0478                  1669   0.05   3.39 30.90  0.00  0.00  7.63  7.42  7.85  0.31  0.31  0.31   5.24e-02   5.20e-02   5.28e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  2.648   86.6   1.14    351
ABELL_0478                  6102   0.05   4.30 30.90  0.00  0.00  8.26  7.74  8.85  0.31  0.31  0.31   5.02e-02   4.94e-02   5.11e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  2.333   95.1   1.01    314
ABELL_0496                  3361   0.12   2.46  4.57  0.00  0.00  5.69  5.17  6.33  0.47  0.47  0.47   1.39e-02   1.34e-02   1.44e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0328  0.721   89.9   1.01    172
ABELL_0520                  4215   0.02   2.18  7.84  0.00  0.00 10.24  9.38 11.27  0.25  0.25  0.25   5.51e-03   5.42e-03   5.62e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.274   91.1   1.03    296
ABELL_0521                   430   0.02   1.75  6.17  0.00  0.00 11.45  8.95 15.77  0.19  0.19  0.19   2.60e-03   2.51e-03   2.71e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.151   55.4   1.05    127
ABELL_0576                  3289   0.11   3.85  5.57  0.00  0.00  4.46  4.16  4.81  0.46  0.46  0.46   9.30e-03   8.99e-03   9.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0385  0.432   61.2   0.95    254
ABELL_0586                   530   0.02   2.70  5.40  0.00  0.00  8.32  7.07 10.11  0.30  0.30  0.30   6.45e-03   6.18e-03   6.76e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1710  0.318   87.9   0.87    110
ABELL_0611                  3194   0.02   1.59  4.99  0.00  0.00  8.03  7.09  9.19  0.19  0.19  0.19   3.10e-03   2.99e-03   3.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2880  0.172   67.3   1.05    151
ABELL_0644                  2211   0.06   5.14  6.31  0.00  0.00  8.30  7.91  8.74  0.29  0.29  0.29   3.26e-02   3.22e-02   3.30e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  1.548   92.5   1.10    339
ABELL_0665                  3586   0.02   2.52  4.24  0.00  0.00 10.21  9.14 11.54  0.19  0.19  0.19   7.53e-03   7.37e-03   7.70e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.374   91.7   0.96    249
ABELL_0697                  4217   0.02   1.88  3.34  0.00  0.00 14.16 11.85 17.48  0.23  0.23  0.23   5.93e-03   5.79e-03   6.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2820  0.304   93.4   1.01    162
ABELL_0773                  5006   0.02   2.22  1.46  0.00  0.00 10.31  8.82 12.25  0.34  0.34  0.34   5.02e-03   4.87e-03   5.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2170  0.257   89.8   1.05    147
ABELL_0781                   534   0.02   1.97  1.90  0.00  0.00  7.64  5.64 11.93  0.30  0.30  0.30   1.97e-03   1.79e-03   2.19e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2984  0.096   80.5   1.22     38
ABELL_0907                  3185   0.02   2.26  5.69  0.00  0.00  6.96  6.51  7.46  0.25  0.25  0.25   6.40e-03   6.26e-03   6.56e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1527  0.301   92.6   1.13    267
ABELL_0963                   903   0.02   2.03  1.39  0.00  0.00  7.44  6.81  8.19  0.34  0.34  0.34   5.35e-03   5.22e-03   5.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2056  0.305   74.6   1.13    234
ABELL_1060                  2220   0.32   3.66  4.96  0.00  0.00  3.32  3.02  3.70  0.37  0.37  0.37   2.79e-03   2.60e-03   3.00e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0125  0.093   91.6   1.32     96
ABELL_1068                  1652   0.03   2.16  0.71  0.00  0.00  5.28  4.81  5.84  0.42  0.42  0.42   5.84e-03   5.62e-03   6.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1375  0.305   77.7   0.96    195
ABELL_1204                  2205   0.02   1.78  1.44  0.00  0.00  4.39  3.99  4.85  0.35  0.35  0.35   3.72e-03   3.51e-03   3.93e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1706  0.150   92.7   0.96    112
ABELL_1361                  2200   0.03   2.54  2.18  0.00  0.00  5.15  3.54 10.31  0.61  0.61  0.61   4.30e-03   3.63e-03   5.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1171  0.227   61.4   0.96     30
ABELL_1413                  5003   0.03   2.79  2.19  0.00  0.00  9.40  8.86 10.02  0.21  0.21  0.21   1.12e-02   1.10e-02   1.13e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1426  0.478   92.8   1.06    331
ABELL_1423                   538   0.02   2.24  1.60  0.00  0.00  7.75  6.06 10.29  0.30  0.30  0.30   3.14e-03   2.94e-03   3.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2130  0.154   84.8   0.86     56
ABELL_1650                  4178   0.05   2.94  1.62  0.00  0.00  6.62  6.20  7.06  0.40  0.40  0.40   1.46e-02   1.43e-02   1.49e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0843  0.769   81.6   0.93    287
ABELL_1651                  4185   0.05   4.47  2.02  0.00  0.00  7.76  6.98  8.71  0.32  0.32  0.32   1.86e-02   1.80e-02   1.92e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0840  0.908   91.8   1.20    219
ABELL_1664                  1648   0.03   2.19  8.47  0.00  0.00  4.92  4.25  5.77  0.11  0.11  0.11   5.59e-03   5.20e-03   6.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1276  0.257   70.5   1.12     87
ABELL_1682                  3244   0.02   2.19  1.10  0.00  0.00  8.69  5.83 17.19  0.30  0.30  0.30   2.74e-03   2.47e-03   3.07e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2260  0.133   73.2   1.32     33
ABELL_1689                  5004   0.02   2.74  1.87  0.00  0.00 13.73 12.11 15.68  0.25  0.25  0.25   1.51e-02   1.49e-02   1.54e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1843  0.778   94.8   1.17    278
ABELL_1758                  2213   0.02   1.78  1.09  0.00  0.00 15.55 13.04 19.93  0.20  0.20  0.20   3.73e-03   3.66e-03   3.79e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2792  0.219   68.1   1.01    233
ABELL_1763                  3591   0.02   2.24  0.82  0.00  0.00 11.65  9.58 15.00  0.16  0.16  0.16   4.55e-03   4.41e-03   4.71e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1866  0.231   89.8   1.03    136
ABELL_1835                   495   0.02   1.87  2.36  0.00  0.00 10.51  9.59 11.68  0.36  0.36  0.36   1.17e-02   1.15e-02   1.19e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2532  0.706   91.3   0.92    252
ABELL_1942                  3290   0.02   1.68  2.75  0.00  0.00  5.91  5.05  7.05  0.27  0.27  0.27   1.04e-03   9.75e-04   1.11e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.045   77.9   0.91     93
ABELL_1991                  3193   0.07   2.88  2.43  0.00  0.00  2.84  2.65  3.05  0.30  0.30  0.30   5.13e-03   4.85e-03   5.41e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0565  0.176   62.2   0.99    195
ABELL_2029                  4977   0.06   3.00  3.26  0.00  0.00  8.71  8.50  8.93  0.42  0.42  0.42   4.28e-02   4.25e-02   4.30e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  2.368   91.0   1.17    349
ABELL_2029                  6101   0.06   5.00  3.26  0.00  0.00  9.87  9.15 10.74  0.42  0.42  0.42   4.89e-02   4.82e-02   4.96e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0765  2.481   94.8   1.03    314
ABELL_2034                  2204   0.03   3.47  1.58  0.00  0.00 10.09  9.31 11.03  0.29  0.29  0.29   9.15e-03   9.01e-03   9.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1130  0.459   90.3   1.02    325
ABELL_2104                   895   0.02   2.45 14.93  0.00  0.00  8.58  7.96  9.33  0.32  0.32  0.32   7.04e-03   6.92e-03   7.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1554  0.399   69.7   1.05    297
ABELL_2111                   544   0.02   2.06  2.20  0.00  0.00  7.11  5.05 11.57  0.30  0.30  0.30   1.45e-03   1.29e-03   1.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.066   74.3   0.99     31
ABELL_2124                  3238   0.07   2.77  1.71  0.00  0.00  6.23  5.07  7.81  0.30  0.30  0.30   2.70e-03   2.53e-03   2.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0658  0.143   54.1   1.18    110
ABELL_2147                  3211   0.11   7.77  3.38  0.00  0.00  5.49  5.02  6.04  0.35  0.35  0.35   1.57e-02   1.51e-02   1.63e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0356  0.658   77.8   1.07    284
ABELL_2163                  1653   0.02   3.21 12.04  0.00  0.00 20.16 18.62 21.77  0.22  0.22  0.22   2.20e-02   2.18e-02   2.21e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1695  1.052   93.7   1.30    359
ABELL_2199                   497   0.13   2.89  0.88  0.00  0.00  4.68  4.45  4.93  0.43  0.43  0.43   2.34e-02   2.29e-02   2.40e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  1.125   90.6   1.07    263
ABELL_2204                   499   0.02   2.66  5.84  0.00  0.00  9.98  9.01 11.22  0.38  0.38  0.38   2.00e-02   1.96e-02   2.04e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  1.189   86.4   0.92    235
ABELL_2204                  6104   0.02   3.02  5.84  0.00  0.00 10.65  9.39 12.17  0.30  0.30  0.30   1.89e-02   1.85e-02   1.94e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1524  0.981   94.2   1.04    229
ABELL_2218                  1666   0.02   2.37  3.12  0.00  0.00  9.50  8.61 10.61  0.30  0.30  0.30   5.59e-03   5.48e-03   5.72e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1713  0.283   91.8   0.93    258
ABELL_2219                   896   0.02   2.31  1.76  0.00  0.00 12.21 11.27 13.32  0.27  0.27  0.27   1.21e-02   1.20e-02   1.23e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.729   81.1   0.98    320
ABELL_2244                  4179   0.04   2.96  2.09  0.00  0.00  5.96  5.73  6.20  0.29  0.29  0.29   1.53e-02   1.51e-02   1.56e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  0.776   79.9   1.06    332
ABELL_2255                   894   0.05   4.45  2.53  0.00  0.00  8.08  7.42  8.84  0.25  0.25  0.25   9.30e-03   9.10e-03   9.51e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.444   81.4   0.86    315
ABELL_2259                  3245   0.02   2.11  3.70  0.00  0.00  5.95  5.08  7.14  0.30  0.30  0.30   4.70e-03   4.40e-03   5.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  0.210   90.9   0.85     76
ABELL_2261                  5007   0.02   2.04  3.31  0.00  0.00  9.57  8.55 10.92  0.30  0.30  0.30   7.19e-03   7.01e-03   7.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.362   94.1   0.99    215
ABELL_2294                  3246   0.02   2.36  6.10  0.00  0.00 12.83  9.75 17.86  0.30  0.30  0.30   5.42e-03   5.23e-03   5.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1780  0.281   88.6   1.09     97
ABELL_2319                  3231   0.07   7.53  9.05  0.00  0.00 12.70 11.83 13.68  0.25  0.25  0.25   7.41e-02   7.35e-02   7.48e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  3.584   93.0   1.15    342
ABELL_2384                  4202   0.04   2.96  2.99  0.00  0.00  6.06  5.40  6.94  0.30  0.30  0.30   4.27e-03   4.08e-03   4.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0945  0.193   86.9   0.93    182
ABELL_2390                  4193   0.02   2.20  6.71  0.00  0.00 11.09 10.57 11.69  0.25  0.25  0.25   1.26e-02   1.25e-02   1.27e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2301  0.721   81.3   1.08    355
ABELL_2409                  3247   0.02   2.42  6.72  0.00  0.00  6.41  5.66  7.36  0.30  0.30  0.30   7.60e-03   7.23e-03   7.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1479  0.338   92.7   0.87    109
ABELL_2537                  4962   0.02   1.49  4.26  0.00  0.00  8.38  7.34  9.75  0.26  0.26  0.26   2.54e-03   2.45e-03   2.62e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2950  0.143   59.8   0.88    150
ABELL_2550                  2225   0.02   1.60  2.03  0.00  0.00  2.17  1.89  2.54  0.30  0.30  0.30   9.73e-04   8.47e-04   1.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1543  0.027   47.4   1.19     75
ABELL_2554                  1696   0.04   3.36  2.04  0.00  0.00  7.58  6.18  9.51  0.44  0.44  0.44   3.13e-03   2.98e-03   3.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.176   40.6   0.85    148
ABELL_2556                  2226   0.05   3.35  2.02  0.00  0.00  4.16  3.76  4.63  0.34  0.34  0.34   5.95e-03   5.63e-03   6.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.264   58.1   1.03    172
ABELL_2589                  3210   0.10   2.38  3.98  0.00  0.00  5.11  3.67  8.30  0.30  0.30  0.30   5.50e-03   4.69e-03   6.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  0.263   76.6   0.90     20
ABELL_2597                   922   0.05   1.13  2.51  0.00  0.00  4.45  4.06  4.91  0.37  0.37  0.37   6.05e-03   5.76e-03   6.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.284   94.4   0.96    127
ABELL_2626                  3192   0.07   3.10  4.30  0.00  0.00  3.49  3.23  3.78  0.30  0.30  0.30   6.98e-03   6.62e-03   7.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  0.276   64.5   1.10    189
ABELL_2667                  2214   0.02   1.82  1.64  0.00  0.00  7.30  6.44  8.35  0.31  0.31  0.31   8.24e-03   7.93e-03   8.59e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.467   84.9   0.99    124
ABELL_2670                  4959   0.06   3.68  2.88  0.00  0.00  4.74  4.38  5.16  0.25  0.25  0.25   5.95e-03   5.71e-03   6.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0763  0.242   80.5   1.09    241
