# Model: wabs(mekal) for r5000-50 spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
1RXS_J2129.4-0741           3595   0.01   1.20  4.36  0.00  0.00  9.59  8.02 11.89  0.52  0.52  0.52   1.64e-03   1.58e-03   1.70e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.5700  0.117   87.5   1.03     75
3C_220.1                     839   0.01   1.03  1.91  0.00  0.00  6.32  3.89 12.42  0.30  0.30  0.30   2.75e-04   2.46e-04   3.11e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.6100  0.027   64.1   0.80     23
3C_28.0                     3233   0.02   1.63  5.71  0.00  0.00  5.33  5.04  5.64  0.12  0.12  0.12   3.04e-03   2.98e-03   3.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1952  0.291   90.5   1.02    236
3C_295                      2254   0.01   1.16  1.35  0.00  0.00  5.29  4.90  5.73  0.36  0.36  0.36   9.84e-04   9.59e-04   1.01e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.4641  0.077   86.9   1.01    157
4C_55.16                    4940   0.02   1.43  4.00  0.00  0.00  4.85  4.68  5.03  0.29  0.29  0.29   2.95e-03   2.92e-03   2.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2420  0.372   71.1   1.04    287
ABELL_0068                  3250   0.02   2.13  4.60  0.00  0.00  9.80  8.39 11.66  0.30  0.30  0.30   4.05e-03   3.94e-03   4.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2546  0.394   87.3   1.08    127
ABELL_0133                  2203   0.07   2.57  1.56  0.00  0.00  4.37  4.26  4.49  0.64  0.64  0.64   7.09e-03   7.03e-03   7.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0558  1.412   78.0   0.99    315
ABELL_0267                  3580   0.02   1.89  2.74  0.00  0.00  6.92  6.34  7.61  0.26  0.26  0.26   3.75e-03   3.67e-03   3.83e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.369   89.6   1.21    177
ABELL_0370                   515   0.02   1.39  3.37  0.00  0.00 10.59  9.59 11.80  0.39  0.39  0.39   1.93e-03   1.90e-03   1.96e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.3747  0.250   79.2   1.06    233
ABELL_0383                  2321   0.02   1.69  4.07  0.00  0.00  4.93  4.66  5.24  0.38  0.38  0.38   4.16e-03   4.10e-03   4.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1871  0.626   75.0   1.12    186
ABELL_0399                  3230   0.06   4.71 11.51  0.00  0.00  7.08  6.88  7.30  0.23  0.23  0.23   1.54e-02   1.53e-02   1.55e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0716  1.693   87.3   1.17    416
ABELL_0478                  1669   0.05   3.39 30.90  0.00  0.00  7.03  6.92  7.14  0.31  0.31  0.31   5.36e-02   5.34e-02   5.38e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  6.407   86.6   1.26    429
ABELL_0478                  6102   0.05   4.30 30.90  0.00  0.00  7.33  7.07  7.60  0.31  0.31  0.31   5.22e-02   5.18e-02   5.26e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0883  4.820   95.1   1.07    392
ABELL_0496                  3361   0.12   2.46  4.57  0.00  0.00  4.95  4.75  5.17  0.47  0.47  0.47   1.43e-02   1.42e-02   1.45e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0328  2.619   89.9   1.12    257
ABELL_0520                  4215   0.02   2.18  7.84  0.00  0.00  7.09  6.80  7.41  0.25  0.25  0.25   6.09e-03   6.03e-03   6.15e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2020  0.576   91.1   1.36    362
ABELL_0521                   430   0.02   1.75  6.17  0.00  0.00  7.64  6.88  8.58  0.19  0.19  0.19   2.81e-03   2.76e-03   2.87e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2533  0.369   55.4   1.16    189
ABELL_0576                  3289   0.11   3.85  5.57  0.00  0.00  4.43  4.30  4.57  0.46  0.46  0.46   9.26e-03   9.18e-03   9.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0385  1.578   61.2   0.91    338
ABELL_0586                   530   0.02   2.70  5.40  0.00  0.00  6.28  5.79  6.85  0.30  0.30  0.30   7.11e-03   6.97e-03   7.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1710  0.769   87.9   0.92    179
ABELL_0611                  3194   0.02   1.59  4.99  0.00  0.00  6.87  6.39  7.41  0.19  0.19  0.19   3.25e-03   3.19e-03   3.30e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2880  0.401   67.3   1.06    210
ABELL_0644                  2211   0.06   5.14  6.31  0.00  0.00  7.90  7.70  8.10  0.29  0.29  0.29   3.31e-02   3.30e-02   3.33e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0698  4.004   92.5   1.21    420
ABELL_0665                  3586   0.02   2.52  4.24  0.00  0.00  7.44  7.06  7.86  0.19  0.19  0.19   8.22e-03   8.12e-03   8.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1810  0.836   91.7   1.08    317
